Seed: 1553066365
Researcher: 200
Papers: 2400
Edges: 2760
RDensity: 0.6
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 500
0 1 2.62
0 121 5.07
0 318 2.68
0 949 9.11
0 1051 5.26
0 1211 5.08
0 1405 6.11
0 1628 2.55
0 1669 5.14
0 1707 4.92
0 1834 7.34
0 2071 5.02
0 2310 5.01
0 2331 5.68
1 218 3.29
1 349 3.45
1 445 9.45
1 699 6.23
1 711 2.27
1 805 5.81
1 831 3.48
1 857 4.89
1 901 7.91
1 968 6.83
1 1116 2.19
1 1469 5.95
1 1540 3.37
1 1584 5.68
1 1625 7.24
2 92 3.74
2 193 6.21
2 214 3.56
2 498 5.83
2 817 6.64
2 1032 4.77
2 1149 6.76
2 1297 0.75
2 1346 3.25
2 1580 5.24
2 1783 5.1
2 1928 5.88
2 1935 4.17
2 2035 8.1
2 2084 5.96
3 73 4.83
3 151 8.2
3 248 4.44
3 721 9.51
3 810 3.23
3 1204 4.01
3 1238 4.04
3 1372 4.42
3 1396 6.94
3 1611 6.96
3 1815 8.8
3 1918 5.62
3 1924 7.27
3 1973 7.79
3 2006 4.6
4 9 1.25
4 56 3.64
4 115 2.94
4 166 4.28
4 222 4.2
4 240 3.8
4 286 5
4 394 7.98
4 733 3.87
4 783 8.62
4 1206 4.95
4 1268 5.34
4 1476 6.33
4 2100 1.46
4 2285 4.17
5 304 9.28
5 778 4.89
5 851 3.7
5 942 6.53
5 993 6.8
5 994 7.5
5 1155 5.18
5 1234 5.99
5 1303 6.55
5 1398 4.72
5 1476 6.85
5 1748 4.76
5 1809 2.91
5 1974 1.48
5 1987 7.18
6 3 7.67
6 162 2.53
6 306 3.4
6 742 4.97
6 826 4.22
6 986 4.09
6 1037 6.34
6 1607 7.39
6 1805 2.55
6 1964 3.4
6 2015 4.77
7 22 5.88
7 282 4.88
7 476 5.03
7 489 7.68
7 544 8.26
7 648 4.22
7 762 3.28
7 780 6.92
7 917 6.83
7 1026 8.26
7 1232 4.46
7 1591 2.86
7 1798 2.36
7 2154 3.28
7 2269 7.23
8 54 3.18
8 163 4.31
8 636 3.64
8 731 3.51
8 861 3.4
8 947 7.04
8 1044 4.54
8 1285 8.11
8 1316 7.67
8 1348 4.04
8 1451 4.94
8 1542 3.79
8 1803 7.58
8 2072 4.07
8 2360 4.95
9 83 6.44
9 288 9.4
9 458 1.86
9 844 7.09
9 858 5.67
9 1050 3.45
9 1218 7.89
9 1264 5.46
9 1330 3.91
9 1483 6.77
9 1625 7.07
9 2228 8.1
10 43 3.61
10 86 6.39
10 221 4.93
10 294 4.85
10 305 6.51
10 500 6.29
10 975 6.52
10 1088 6.74
10 1458 1.51
10 1575 1.12
10 1654 2.88
10 1880 3.8
10 2021 4.41
10 2327 3.11
10 2344 7.1
11 80 4.14
11 159 6.2
11 387 4.78
11 1295 1.9
11 1407 5.87
11 1586 1.83
11 1659 4.82
11 1822 2.86
11 1990 3.26
11 1995 4.8
11 2256 4.82
11 2375 4.34
12 41 1.85
12 181 8.84
12 290 3
12 291 4.81
12 446 7.61
12 520 5.25
12 700 6.5
12 956 7.65
12 992 2.31
12 1318 5.09
12 1509 6.14
12 1797 6.14
12 1868 4.1
12 1892 3.62
12 1999 1.69
13 81 4.22
13 464 7.08
13 485 3.88
13 529 4.63
13 590 1.46
13 713 4.41
13 1065 1.76
13 1118 6.14
13 1253 8.57
13 1481 5.61
13 1740 6.53
13 2162 4.44
13 2175 2.95
14 40 4.92
14 612 4.24
14 695 4.89
14 718 2.64
14 820 7.9
14 900 5.35
14 1013 4.72
14 1096 0.7
14 1567 5.76
14 1733 7.27
14 1804 7.54
14 1847 4.7
14 1886 6.52
14 2119 5.63
14 2399 3.88
15 137 7.45
15 319 3.54
15 393 4.6
15 727 8.14
15 912 4.93
15 1175 7.72
15 1447 5.08
15 1664 4.52
15 1889 6.61
15 1946 5.77
15 1971 7.05
15 2278 8.06
16 333 1.06
16 616 1.3
16 652 5.77
16 777 3.22
16 905 2.43
16 1144 3.38
16 1363 4.06
16 1643 3.15
16 1648 8.3
16 1813 5.49
16 1979 4.11
16 2049 0.3
16 2164 7.77
16 2187 5.25
16 2378 5.16
17 75 2.46
17 117 6.26
17 543 4.16
17 746 3.58
17 1106 3.02
17 1198 4.2
17 1373 7.31
17 1381 6.73
17 1445 4.08
17 1652 6.53
17 1814 4.17
17 2000 4.43
17 2299 1.46
18 2 3.41
18 301 8.73
18 602 6.95
18 635 4.44
18 763 8.22
18 810 3.5
18 877 4.26
18 1440 3.48
18 1461 5.66
18 1502 3.52
18 1824 3.39
18 2310 4.65
18 2311 4.74
18 2342 2.34
19 11 5.25
19 135 2.19
19 417 5.99
19 595 8.92
19 657 6.47
19 1028 6.45
19 1071 2.51
19 1310 7
19 1613 2.3
19 1898 5
19 1910 1.34
19 1930 4.26
19 1992 4.63
19 2010 8.29
20 271 2.34
20 618 5.57
20 645 6.58
20 908 6.21
20 957 2.65
20 982 3.45
20 1102 7.23
20 1229 0.54
20 1315 5.49
20 1423 3.47
20 1730 6.26
20 2189 6.06
21 39 6.99
21 116 4.85
21 305 5.77
21 405 1.97
21 440 2.18
21 484 4.51
21 660 4.92
21 668 6.64
21 713 4.32
21 950 6.16
21 1382 5.28
21 1499 6.47
21 1605 4.57
21 1844 6.24
22 247 7.83
22 398 8.46
22 449 0.22
22 477 5.68
22 1046 2.58
22 1679 8.77
22 1806 2.57
22 1960 4.81
22 1962 4.2
22 2304 5.67
23 97 5.76
23 329 2.72
23 398 8.61
23 404 3.7
23 424 6.32
23 471 8.33
23 702 7.2
23 987 6.15
23 998 5.27
23 1416 3.67
23 1475 1.74
23 1665 7.41
23 2150 6.24
23 2272 1.86
24 7 3.78
24 14 4.91
24 122 4.71
24 269 2.57
24 283 3.37
24 685 7.44
24 932 2.83
24 960 2.6
24 1134 6.23
24 1196 0.67
24 1250 6.45
24 1475 2.19
24 1850 5.93
24 1963 4.53
24 2268 6.36
25 167 2.14
25 180 8.44
25 236 5.26
25 315 8.19
25 842 5.9
25 1007 3.51
25 1151 2.79
25 1361 4.11
25 2026 6.47
25 2157 4.5
25 2191 7.62
25 2347 3.33
26 58 5.18
26 475 4.1
26 1163 1.53
26 1423 3.78
26 1436 6.92
26 1455 3.4
26 1638 4.5
26 1657 3.45
26 1683 7.44
26 1710 5.26
26 1818 2.99
26 1898 5.25
26 2022 7.02
26 2174 7.85
26 2363 4.73
27 141 8.7
27 157 7.84
27 427 4.26
27 657 6.14
27 731 3.73
27 1058 3.04
27 1090 5.29
27 1296 7.04
27 1737 3.03
27 1813 5.03
28 130 6.05
28 168 4.3
28 324 7.89
28 331 8.37
28 714 2.71
28 1012 8.19
28 1092 5.52
28 1189 0.55
28 1292 4.79
28 1413 4.94
28 1532 6.35
28 1646 1.93
28 1731 4.98
28 2056 6.77
28 2110 2.54
29 238 2.15
29 643 3.31
29 670 5.18
29 772 0.7
29 875 5.86
29 1179 2.21
29 1244 5.08
29 1480 0.89
29 1527 3.51
29 1570 3.05
29 1865 7.17
29 2151 3.81
29 2155 6.8
29 2261 4.57
29 2382 5.24
30 80 3.88
30 270 8.69
30 352 6.64
30 651 1.97
30 683 4.89
30 741 2.86
30 995 3.63
30 1035 3.9
30 1230 9.75
30 1248 3.75
30 1401 7.14
30 1520 6.35
30 1682 6.18
30 1989 6.83
30 2060 5.09
31 81 3.9
31 131 5.55
31 314 4.52
31 348 0.81
31 481 7.65
31 533 4.16
31 604 5.07
31 1010 3.56
31 1366 5.2
31 1671 4.61
31 1851 6.55
31 2092 4.34
31 2166 3.89
31 2299 1.09
31 2313 4.46
32 261 5.09
32 468 4.52
32 766 5.36
32 862 5.25
32 1042 0.37
32 1069 6.18
32 1528 5.17
32 1696 8.41
32 1715 5.76
32 1892 4.11
32 1950 3.93
32 2032 5.91
32 2280 5.92
32 2307 3.3
33 366 5.88
33 508 5.91
33 717 9.06
33 747 5.22
33 802 3.58
33 1027 8.33
33 1082 6.76
33 1109 6.08
33 1349 5.55
33 1775 2.28
33 1843 6.99
33 1922 3.84
33 2108 2.7
33 2116 0.85
33 2263 7.69
34 48 5.97
34 132 6.4
34 222 4.26
34 409 6.51
34 564 3.47
34 693 6.97
34 725 5.95
34 726 6.28
34 809 8.16
34 1356 6.78
34 1566 5.19
34 1750 3.82
34 1848 1.48
34 2149 3.84
34 2305 0.89
35 66 5.31
35 240 4.52
35 561 6.59
35 573 4.31
35 624 5.22
35 764 4.72
35 957 2.36
35 1389 3.49
35 1427 7.43
35 1559 1.61
35 1593 1.98
35 1788 3.76
35 1976 4.46
35 2040 7.06
35 2094 3.88
36 60 5.83
36 175 3.1
36 590 1.37
36 783 8.58
36 1251 5.24
36 1263 3.63
36 1390 7.59
36 1606 7.7
36 1649 2.53
36 1973 7.66
36 2128 3.54
36 2237 7.83
36 2295 8.4
37 221 5.02
37 299 6.11
37 334 6.03
37 758 8
37 794 1.85
37 876 5.32
37 973 1.5
37 1004 4.95
37 1059 5.95
37 1317 2.88
37 1466 3.65
37 1572 3.96
37 1613 2.69
37 1854 4.51
37 2345 4.39
38 36 4.96
38 200 9.29
38 541 3.6
38 1472 4.25
38 1637 5.16
38 1883 6.66
38 1945 2.9
38 2141 4.49
38 2186 4.87
38 2231 6.55
39 95 5.18
39 213 4.99
39 360 3.61
39 545 3.12
39 1084 4.59
39 1113 8.47
39 1241 4.96
39 1284 4.95
39 1855 2.77
39 2051 5.4
39 2143 3.96
39 2165 9.05
40 17 4.36
40 84 5.86
40 218 2.99
40 528 7.89
40 646 6.42
40 929 8.38
40 987 6.19
40 1001 10
40 1045 6.42
40 1257 4.32
40 1404 4.42
40 1573 5.3
40 1790 4.2
40 2067 8.78
40 2362 5.48
41 106 6.78
41 206 4.76
41 404 3.25
41 614 2.07
41 623 5.85
41 728 6.1
41 751 3.81
41 804 5.23
41 808 4.45
41 1114 4.61
41 1243 6.21
41 1289 5.8
41 1291 8.5
41 1407 5.33
41 1753 6.58
42 583 5.14
42 1157 7.89
42 1283 2.14
42 1463 6.34
42 1494 7.43
42 1735 7.6
42 1841 5.33
42 1947 3.34
42 2066 7.43
42 2136 3.81
42 2183 8.06
42 2211 6.12
42 2312 6.72
42 2329 5.2
42 2386 4.77
43 220 2.93
43 259 3.4
43 356 6.66
43 372 5.18
43 453 4.33
43 987 5.8
43 1194 4.96
43 1432 5.26
43 1554 7.05
43 1761 4.79
43 2019 4.4
43 2194 0.98
43 2330 8.13
44 199 7.24
44 285 5.29
44 459 6.12
44 913 6.09
44 924 1.03
44 981 5.53
44 1360 2.7
44 1392 7.19
44 1595 5.7
44 1617 4.77
44 1704 4.47
44 1846 3.22
44 1876 3.16
44 2303 7.91
44 2332 8.63
45 53 9.51
45 480 7.46
45 671 4.81
45 744 5.46
45 939 6.61
45 1048 5.53
45 1131 7.99
45 1170 3.91
45 1203 6.68
45 1375 4.62
45 1431 3.88
45 1487 3.18
45 1610 1.15
45 1692 4.23
45 1721 2.84
46 12 1.04
46 38 7.88
46 397 7.48
46 469 5.71
46 736 2.57
46 794 1.36
46 976 2.37
46 1329 1.96
46 1537 7.71
46 2387 6.94
47 322 6.39
47 460 5.81
47 503 6.5
47 551 9.8
47 859 2.12
47 1003 4.03
47 1286 4.29
47 1313 7.99
47 1362 0.74
47 1680 5.53
47 1864 6.9
47 1901 3.22
47 2101 3.61
47 2104 7.08
47 2173 3.38
48 392 3.5
48 407 4.87
48 411 4.95
48 560 2.31
48 1098 0.95
48 1382 5.03
48 1755 8.35
48 1791 3.22
48 2146 4.69
48 2175 3.22
48 2253 9.56
49 371 8.56
49 535 5.04
49 586 4.52
49 603 3.16
49 765 2.74
49 907 1.98
49 930 2.32
49 1251 4.98
49 1433 5.33
49 1647 2.33
49 2131 6.62
49 2361 4.59
50 4 3.25
50 195 5.25
50 367 4.88
50 439 3.62
50 1117 3.03
50 1334 5.53
50 1716 5.19
50 1813 5.92
50 1830 5.1
50 1904 5.45
50 2193 3.5
50 2287 3.4
51 45 2.24
51 183 5.78
51 249 8.77
51 467 7.99
51 511 3.68
51 641 6.94
51 647 2.33
51 723 4.09
51 740 2.6
51 817 7.08
51 884 7.96
51 1553 2.59
51 1722 5.72
51 1912 3.77
51 2215 5.94
52 100 5.33
52 148 4.35
52 176 7.04
52 303 4.4
52 506 6.41
52 686 4.48
52 769 1.75
52 1070 4.36
52 1182 6.49
52 1319 4.86
52 1320 5.19
52 1640 3.4
52 1694 5.56
52 1734 5.82
52 2030 7.22
53 8 6.18
53 59 2.04
53 187 7
53 467 8.17
53 729 7.72
53 879 5.83
53 1144 3.36
53 1224 6.78
53 1270 3.77
53 1456 7.83
53 1726 9.39
53 1981 6.68
53 2132 2.57
53 2254 4.48
54 138 1.99
54 244 4.27
54 311 6.34
54 493 5.35
54 617 5.83
54 705 8.42
54 1085 2.33
54 1294 6.33
54 1454 5.95
54 1462 6.41
54 1521 6.4
54 1658 4.8
54 1842 5.11
54 2034 6.66
54 2070 3.32
55 72 9.33
55 188 3.34
55 626 1.07
55 862 4.79
55 1017 4.55
55 1299 3.73
55 1343 5.52
55 1415 5.16
55 1424 3.33
55 1983 8.43
55 2079 4.39
55 2156 6.92
55 2201 4.46
55 2270 0.26
55 2372 3.29
56 169 4.28
56 178 4.41
56 579 5.71
56 653 4.29
56 743 2.1
56 813 3.97
56 838 4.58
56 943 2.39
56 1039 4.95
56 1300 2.36
56 1794 6.83
56 1959 2.05
56 2175 3.17
56 2207 2.08
56 2288 7.42
57 139 5.18
57 408 6.37
57 410 6.58
57 513 2.6
57 657 6.14
57 1097 4.03
57 1237 7.84
57 1498 7.37
57 1526 3.18
57 1585 7.64
57 1719 2.21
57 1786 2.71
57 2004 3.21
57 2245 3.25
57 2348 3.93
58 215 10
58 403 6.36
58 539 3.94
58 749 4.01
58 966 7.27
58 1095 5.27
58 1367 5.9
58 1368 6.4
58 1414 5.59
58 1941 7.42
58 2078 4.73
58 2113 4.75
58 2189 6.26
58 2252 0.96
58 2330 8.31
59 62 3.84
59 205 2.76
59 615 4.41
59 857 4.72
59 1101 5.96
59 1200 4.65
59 1341 5.51
59 1423 4.16
59 1446 6.26
59 1701 3.08
59 2146 4.64
59 2177 6.45
59 2205 7.12
60 16 5.64
60 229 6.25
60 327 8.23
60 382 5.7
60 587 3.75
60 1059 5.5
60 1162 5.59
60 1223 8.26
60 1276 3.9
60 1381 7.15
60 1393 6.35
60 1400 6.13
60 1438 5.67
60 1913 3.11
60 2379 1.83
61 334 6.44
61 734 7.05
61 948 6.68
61 1175 7.92
61 1923 7.92
61 2012 3.77
61 2114 5.21
61 2238 4.23
61 2339 2.39
62 450 7.98
62 467 8.43
62 522 3.34
62 842 6.28
62 892 2.05
62 1036 5.89
62 1194 4.77
62 1326 5.9
62 1560 5.95
62 1668 3.3
62 1970 2.5
62 2229 6.67
63 124 4.28
63 558 8.06
63 857 4.88
63 972 7.29
63 1042 0
63 1347 5.81
63 1365 5.12
63 1742 5.26
63 1848 1.83
63 1873 4.74
63 2099 5.36
63 2164 8.31
63 2188 3.52
64 250 3.91
64 332 7.03
64 478 5.86
64 502 6.63
64 571 3.89
64 581 6.49
64 659 6.15
64 925 2.19
64 937 7.65
64 1077 5.24
64 1236 3.66
64 1378 1.88
64 1746 7.03
64 2016 6.92
64 2364 7.37
65 70 5.09
65 136 1.91
65 273 4.76
65 350 4.74
65 358 4.29
65 401 5.66
65 557 2.79
65 833 5.95
65 860 2.94
65 996 6.06
65 1275 6.73
65 1394 5.91
65 1869 4.53
65 2093 4.35
65 2206 7.23
66 286 4.21
66 535 5.65
66 558 7.74
66 644 0.01
66 1109 6.08
66 1124 7.33
66 1144 3.88
66 1470 6.88
66 1612 2.68
66 1613 2.47
66 1653 4.85
66 1937 4.71
66 1998 2.48
66 2044 7.07
66 2153 0.88
67 423 1.64
67 519 4.48
67 570 2.09
67 760 1.13
67 783 8.52
67 985 1.01
67 1090 5.38
67 1137 4.65
67 1161 5.3
67 1233 6.23
67 1259 5.61
67 1687 5.77
67 1759 5.96
67 2089 9.86
67 2387 7.25
68 237 8.32
68 279 2.65
68 454 8.03
68 870 7.88
68 963 7
68 1208 2.46
68 1336 6.21
68 1417 1.54
68 1441 1.74
68 1506 3.64
68 1807 3.56
68 1908 6.01
68 1982 4.44
68 2016 6.42
68 2239 4.43
69 299 6.2
69 486 4.77
69 959 7.56
69 1008 1.84
69 1172 6.5
69 1193 5.11
69 1195 6.3
69 1589 2.78
69 1614 4.47
69 1629 3.01
69 1714 8.95
69 1915 9.43
69 2171 6.8
69 2317 4.28
69 2389 7.44
70 90 0.35
70 133 4.38
70 212 2.59
70 309 2.19
70 535 5.03
70 563 6.38
70 1180 8.72
70 1246 6.93
70 1503 3.9
70 1641 3.55
70 1817 2.34
70 1839 4.66
70 2073 2.1
70 2163 3.74
70 2398 4.31
71 345 5.61
71 840 4.25
71 954 6.53
71 1146 5.26
71 1148 9.02
71 1262 3.29
71 1488 7.31
71 1490 5.09
71 1677 1.87
71 1800 7.37
71 1957 6.67
71 2005 6.23
71 2059 3.58
71 2117 4.43
71 2397 5.25
72 256 4.88
72 291 4.57
72 398 8.69
72 891 6.7
72 911 1.08
72 1684 1.78
72 1894 3.52
73 206 4.64
73 275 5.67
73 444 6.56
73 503 6.5
73 555 2.95
73 580 5.03
73 662 1.52
73 1279 2.22
73 1511 4.12
73 1599 4.32
73 1780 3.26
73 1891 1.93
73 2081 3.7
73 2143 3.88
73 2219 6.07
74 232 4.3
74 338 4.81
74 503 6.17
74 556 3.87
74 799 4.57
74 872 7.48
74 1094 2.25
74 1215 3.35
74 1322 6.61
74 1323 6.11
74 1489 4.49
74 1787 8.16
74 2037 3.22
74 2135 3.89
74 2255 5.44
75 34 7.04
75 57 5.97
75 204 6.74
75 418 4.91
75 462 7.93
75 509 5.04
75 515 3.7
75 709 5.32
75 1041 5.51
75 1434 5.06
75 1445 3.32
75 1675 4.97
75 1828 4.98
75 1954 7.72
75 2081 3.11
76 184 1.19
76 201 3.57
76 210 3.28
76 848 8.13
76 855 0.61
76 1023 5.38
76 1235 6.28
76 1272 7.38
76 1570 3.6
76 1592 1.9
76 1826 4.68
76 1848 1.26
76 1858 7
76 2169 6.64
76 2241 1.22
77 676 1.97
77 731 3.6
77 990 2.56
77 1079 3.35
77 1325 5.36
77 1388 3.44
77 1874 5.7
77 1989 6.95
78 140 2.64
78 664 4.97
78 698 2.43
78 868 7.63
78 977 4.12
78 1021 6.32
78 1423 3.37
78 1619 4.03
