Seed: 1441410601
Researcher: 50
Papers: 600
Edges: 645
RDensity: 0.3
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 125
0 121 4.34
0 139 4.46
0 165 2.55
0 172 4.21
0 179 2.44
0 200 5.03
0 242 5.85
0 260 4.45
0 304 8.25
0 320 8.33
0 352 5.8
0 385 6.89
0 462 6.23
0 575 1.98
0 585 3.25
1 49 3.06
1 54 1.96
1 76 6.48
1 130 6.35
1 155 4.51
1 170 9.59
1 196 4.43
1 214 2.18
1 239 3.38
1 323 3.75
1 425 3.28
1 448 4.72
1 476 7.61
1 536 5.93
2 49 3.17
2 251 4.84
2 270 6.23
2 357 3.75
2 400 1.94
2 522 3.59
3 36 0.77
3 112 6.11
3 289 3.88
3 302 7.53
3 313 7.32
3 316 6.17
3 355 9
3 411 9.28
3 413 3.26
3 417 3.3
3 420 4.34
3 545 4.01
3 567 8.58
3 594 3.72
3 595 6.02
4 50 3.92
4 65 2.86
4 170 9.16
4 204 9.04
4 229 3.47
4 305 8.45
4 383 4.79
4 406 3.46
4 496 5.21
4 502 9.25
4 517 6.98
4 524 6.5
4 525 4.52
4 535 7.36
4 569 7.64
5 16 5.09
5 19 5.1
5 167 6.46
5 256 4.13
5 258 9.67
5 360 6.09
5 408 7.56
5 424 6.06
5 461 5.52
5 479 3.47
5 507 2.34
5 510 7.24
5 552 6.25
5 589 5.36
5 597 5.18
6 10 6.38
6 56 5.82
6 62 4.39
6 166 1.26
6 203 3.62
6 240 3.5
6 292 6.06
6 293 4.34
6 327 2.33
6 330 5.3
6 337 5.62
6 391 5.5
6 433 5.01
6 487 2.42
6 544 3.61
7 6 5.05
7 15 2.01
7 22 9.61
7 122 4.42
7 129 4.94
7 241 5
7 288 2.03
7 309 3.15
7 347 3.88
7 381 5.71
7 386 5.43
7 391 5.83
7 394 6.5
7 499 6.4
7 540 5.66
8 21 6.24
8 33 2.37
8 34 6.99
8 71 4.63
8 86 6.35
8 105 6.41
8 141 5.41
8 228 5.97
8 234 6.28
8 248 3.43
8 350 4.45
8 356 0.1
8 437 6.06
8 491 3.91
8 548 3.99
9 87 5.29
9 100 3.72
9 126 5.22
9 130 6.67
9 200 4.48
9 311 4.24
9 325 3.32
9 333 6.25
9 390 6.14
9 494 5.43
9 574 7.95
10 1 5.14
10 57 4.62
10 89 4.92
10 92 3.49
10 94 4.03
10 171 5.45
10 205 6.65
10 213 5.13
10 227 7.94
10 307 2.73
10 409 5.89
10 412 4.41
10 441 5.76
10 503 7.17
10 570 4.35
11 97 3.44
11 113 4.63
11 143 3.25
11 193 6.01
11 202 7.73
11 291 4.89
11 299 6.73
11 321 3.93
11 343 7.1
11 382 3
11 445 4.91
11 505 6.07
12 0 6.32
12 47 3.01
12 49 3.48
12 58 7.14
12 79 3.48
12 84 5.7
12 103 7
12 158 4
12 230 2.41
12 351 4.31
12 444 8.78
12 511 5.33
13 35 7.59
13 124 4.68
13 176 3.45
13 180 6.92
13 206 7.68
13 226 3.91
13 378 4.6
13 383 4.94
13 393 4.97
13 431 4.72
13 438 2.38
13 470 5.1
13 572 3.65
13 581 2.47
14 9 3.81
14 18 4.87
14 37 3.74
14 46 5.22
14 88 5.6
14 142 1.78
14 220 9.93
14 221 6.14
14 268 8.22
14 414 7.99
14 485 2.28
14 495 1.93
14 550 5.38
14 566 3.44
14 580 3.3
15 12 3.57
15 14 2.2
15 31 3.19
15 42 6.21
15 48 6.6
15 164 5.47
15 236 1.99
15 371 4.92
15 426 7.74
15 532 5.28
15 534 8.35
15 591 4.3
16 7 6.36
16 39 4.3
16 115 6.88
16 146 3.23
16 173 1.98
16 272 3.81
16 300 5.35
16 315 0
16 407 5.03
16 465 7.92
16 468 3.86
16 563 3
16 573 5.48
16 582 3.61
17 5 3.89
17 96 2.23
17 108 4.78
17 268 7.53
17 284 2.56
17 335 5.58
17 346 5.63
17 353 5.97
17 374 4.31
17 484 2.97
18 26 4.79
18 61 3.97
18 65 2.72
18 106 2.65
18 177 2.14
18 255 5.31
18 264 5.43
18 277 5.54
18 296 6.7
18 419 6.43
18 454 6.95
18 464 9.31
18 536 6.01
19 108 4.18
19 154 5.21
19 225 8.18
19 296 6.1
19 368 4.6
19 404 4.73
19 452 3.83
19 471 2.45
19 508 2.79
19 528 0.21
19 560 7.24
19 565 4.78
19 596 4.82
20 40 5.83
20 74 5.19
20 83 6.66
20 130 5.71
20 149 6.43
20 174 3.04
20 194 4.51
20 209 5.82
20 210 5.21
20 231 4.23
20 279 5.36
20 312 1.35
20 318 5.35
20 558 8.28
21 25 5.38
21 41 9.45
21 111 2.82
21 134 5.46
21 163 4.54
21 244 5.86
21 322 3.03
21 339 10
21 363 3.95
21 428 4.48
21 449 4.76
21 453 2.31
21 531 4.62
21 541 3.3
21 593 5.54
22 136 6.53
22 190 3.15
22 195 6.38
22 222 0.75
22 273 2.5
22 276 7.14
22 296 6.36
22 344 5.21
22 365 3.22
22 376 3.65
22 388 0.52
22 439 4.05
22 440 7.01
22 460 5.75
22 514 4.13
23 151 3.73
23 425 2.45
23 432 5.44
23 455 5.38
23 477 6.84
23 479 2.55
23 501 2.9
23 533 4.5
23 538 5.13
23 557 2.26
24 13 4.39
24 44 4.6
24 51 5.13
24 223 3.55
24 235 6.21
24 329 5.76
24 373 4.11
24 399 7.27
24 458 3.7
24 539 6.83
24 558 8.23
24 592 2.09
25 27 6.2
25 95 5.96
25 182 4.59
25 233 5.95
25 247 9.23
25 383 5.43
25 443 3.86
25 456 5.28
25 488 6.31
25 498 5.01
25 509 7.05
25 519 7.23
25 527 7.74
25 546 3.17
25 564 5.96
26 8 2.45
26 185 6.7
26 191 4.71
26 294 6.26
26 345 7.26
26 386 5.1
26 588 7.21
27 17 7.84
27 29 3.09
27 55 3.96
27 69 4.76
27 178 7.21
27 186 5.44
27 225 8.25
27 250 7.59
27 265 2.96
27 287 2.2
27 380 7.15
27 395 4.2
27 421 5.93
27 542 6.91
27 553 5.33
28 66 6.6
28 72 3.39
28 90 2.25
28 101 2.62
28 168 7.17
28 183 5.12
28 283 3.84
28 298 3.4
28 326 7.09
28 367 7.18
28 401 5.99
28 403 4.48
28 493 6.28
28 523 3.74
28 571 7.65
29 11 5.46
29 128 6.84
29 157 2.41
29 290 6.04
29 295 2.9
29 324 4.38
29 336 1.86
29 370 9.42
29 375 9.09
29 402 1.12
29 416 3.92
29 422 5.09
29 504 6.76
29 552 5.91
29 590 4.89
30 2 7.64
30 67 4.45
30 147 4.39
30 219 3.74
30 268 7.66
30 334 6.67
30 418 6.54
30 435 5.9
30 459 6.48
30 466 5.09
30 526 4.42
30 592 1.47
31 232 5.59
31 297 7.31
31 478 4.16
31 578 4.25
31 599 6.47
32 43 8.39
32 63 5.29
32 72 2.94
32 94 3.8
32 99 6.8
32 104 5.06
32 123 6.3
32 148 5.47
32 231 4.32
32 457 3.93
33 20 4.6
33 137 5.97
33 156 5.68
33 159 5.49
33 238 3.83
33 262 5.69
33 263 2.29
33 266 3.11
33 282 6.07
33 286 2.73
33 362 6.7
33 405 3.27
33 492 8.69
33 520 5.39
33 529 5.08
34 60 3.39
34 80 3.24
34 93 9.08
34 116 7.83
34 198 4.02
34 217 3.22
34 252 6.71
34 253 5.65
34 254 6.58
34 259 6.93
34 319 2.6
34 342 1.49
34 451 5.44
34 521 5.28
34 547 3.23
35 98 6.29
35 212 5.5
35 243 4.57
35 246 6.3
35 275 5.62
35 309 2.86
35 338 2.04
35 407 4.72
35 423 5.54
35 475 4.7
35 543 2.65
35 586 5.26
36 77 7.68
36 216 5.41
36 361 4.69
36 387 6.12
36 447 4.65
36 497 4.48
36 513 2.65
36 555 3.76
37 53 5.23
37 64 1.87
37 82 4.53
37 118 3.85
37 199 4.81
37 215 6.47
37 303 4.65
37 341 6.25
37 379 3.62
37 383 4.72
37 396 8.27
37 430 4.07
37 446 5.47
37 558 8.35
37 562 6.83
38 81 6.85
38 107 6.66
38 120 3.49
38 140 3.85
38 245 4.5
38 296 6.3
38 359 6.07
38 366 6.87
38 369 8.45
38 386 4.98
38 398 4.51
38 483 4.57
38 500 3.84
38 530 3.08
39 65 3.41
39 68 7.34
39 75 6.24
39 78 7.34
39 152 3.11
39 169 1.05
39 188 2.61
39 328 3.99
39 332 5.32
39 354 5.98
39 364 5.02
39 499 5.76
39 516 2.9
39 568 2.62
39 579 6.14
40 8 1.99
40 109 4.26
40 119 3.8
40 145 6.66
40 249 4.51
40 281 6.5
40 397 2.73
40 436 7.31
40 463 6.28
40 490 4.11
40 537 3.13
41 102 5.65
41 114 6.68
41 301 1.31
41 349 5.08
41 384 6.04
41 450 4.36
41 556 4.46
41 561 5.94
42 59 5.38
42 85 0.31
42 109 4.37
42 131 3.8
42 150 4.23
42 194 4.4
42 308 9.71
42 348 3.71
42 371 5.07
42 384 6.56
42 410 8.09
42 427 3.71
42 429 1.32
42 467 5.77
42 474 4.92
43 30 4.09
43 52 7.18
43 125 8.39
43 181 2.87
43 208 6.63
43 285 1.58
43 486 7.7
43 583 4.06
43 598 6.67
44 45 4.88
44 99 7.2
44 127 2.97
44 135 7.64
44 153 5.37
44 161 4.48
44 197 7.85
44 218 2.52
44 269 6.77
44 280 4.87
44 392 2.8
44 472 2.97
44 515 4.83
44 554 4.92
44 587 6.74
45 38 7.26
45 144 5.18
45 162 5.86
45 175 8.87
45 184 9.13
45 187 4.95
45 237 4.21
45 261 6.73
45 267 5.94
45 281 6.4
45 340 6.17
45 480 5.43
45 482 7.09
45 518 6.27
45 584 4.28
46 4 8.26
46 70 6.38
46 189 7.65
46 201 5.07
46 207 7.36
46 211 2.99
46 271 4.36
46 305 8.11
46 331 3.32
46 389 6.44
46 481 6.6
46 489 3.81
46 549 7.23
46 551 4.37
46 577 2.21
47 3 4.52
47 23 5.17
47 32 4.63
47 91 3.59
47 231 3.56
47 257 4.1
47 274 7.55
47 314 2.89
47 377 6.78
47 391 6.05
47 415 7.09
47 442 2.77
47 506 6.25
47 559 3.25
47 576 4.81
48 28 7.31
48 117 6.97
48 132 2.9
48 160 3.26
48 192 4.71
48 317 4.53
48 434 5
48 473 4.49
48 512 3.13
49 24 6.29
49 73 5.31
49 110 6.47
49 133 5.13
49 138 6.97
49 224 5.56
49 278 1.42
49 296 6.48
49 306 3.72
49 310 2.27
49 358 4.17
49 372 3.4
49 469 7.14
