Seed: 1638173198
Researcher: 200
Papers: 2400
Edges: 2939
RDensity: 0.9
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 500
0 1 6.87
0 121 6.11
0 161 5.55
0 318 6.15
0 949 4.9
0 1051 5.84
0 1211 2.85
0 1405 3.48
0 1628 3.12
0 1669 6.71
0 1707 3.34
0 1834 7.4
0 2071 6.77
0 2310 3.83
0 2331 5.24
1 218 4.02
1 349 7.23
1 445 6.11
1 699 3.87
1 711 3.33
1 805 3.35
1 831 7.26
1 857 6.29
1 901 1.82
1 968 6.38
1 1116 7.54
1 1469 2.75
1 1540 4.49
1 1584 4.86
1 1625 6.98
2 92 3.45
2 193 5.29
2 214 5.67
2 498 5.98
2 817 4.74
2 1032 2.18
2 1149 3.79
2 1297 5.91
2 1346 4.86
2 1580 9.36
2 1783 3.72
2 1928 6
2 1935 6.3
2 2035 4.68
2 2084 6.58
3 73 2.36
3 151 3.86
3 248 4.9
3 721 1.87
3 810 3.55
3 1204 6.85
3 1238 2.89
3 1372 7.01
3 1396 4.17
3 1611 3.9
3 1815 7.99
3 1918 4.16
3 1924 4.61
3 1973 5.05
3 2006 4.56
4 9 6.59
4 56 8.77
4 115 5.18
4 166 6.89
4 222 3.23
4 240 1.47
4 286 1.19
4 394 3.24
4 733 5.82
4 783 3.71
4 1206 3.14
4 1268 7.29
4 1476 5.11
4 2100 5.35
4 2285 4.37
5 304 1.41
5 778 7.05
5 851 7.47
5 942 2.73
5 993 3.98
5 994 1.61
5 1155 6.05
5 1234 3
5 1303 5.82
5 1398 4.17
5 1476 4.88
5 1748 5.88
5 1809 7.69
5 1974 5.01
5 1987 5.44
6 3 2.98
6 162 1.73
6 306 2.98
6 742 5.41
6 826 4.97
6 986 3.06
6 1037 8.61
6 1154 8.14
6 1292 2.5
6 1607 3.63
6 1741 9.09
6 1805 9.02
6 1964 2.62
6 2015 5.57
6 2017 8.23
7 22 9.84
7 282 5.13
7 476 6.97
7 489 4.8
7 544 7.16
7 648 5.17
7 762 4.56
7 780 3.08
7 917 8.15
7 1026 7.27
7 1232 8.33
7 1591 7.3
7 1798 6.68
7 2154 2.32
