Seed: 4133482338
Researcher: 100
Papers: 400
Edges: 1389
RDensity: 0.9
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 250
0 11 6.84
0 47 5.69
0 97 6.03
0 109 1.23
0 145 2.78
0 146 8.7
0 158 6.31
0 270 3.58
0 300 5.27
0 308 4.86
0 351 5.97
0 363 5.06
0 368 4.29
0 390 3.46
0 396 3.82
1 33 7.81
1 84 3.89
1 140 5.34
1 167 6.59
1 217 6.45
1 224 4.07
1 246 7.62
1 279 5.95
1 305 6.82
1 311 7.02
1 337 5.79
1 351 6.5
1 353 3.31
1 373 3.78
1 385 5.06
2 14 3.61
2 102 3.55
2 109 1.65
2 172 7.01
2 179 8.63
2 186 8.82
2 201 6.64
2 229 1.77
2 241 2.16
3 40 1.9
3 46 3.92
3 111 0.05
3 121 5.34
3 132 2.67
3 180 4.56
3 184 1.01
3 252 4.4
3 279 5.69
3 311 7.67
3 320 8.67
3 323 8.17
3 325 7.1
3 355 4.67
4 9 6.67
4 17 2.53
4 26 6.51
4 113 5.83
4 116 5.52
4 125 5.39
4 159 5.48
4 184 0.25
4 209 4.05
4 273 5.31
4 276 4.05
4 282 6.92
4 300 4.69
4 385 5.51
4 393 3.75
5 26 6.72
5 92 6.84
5 116 5.46
5 125 5.14
5 137 7.82
5 158 6.64
5 161 3.08
5 199 2.61
5 226 6.58
5 233 4.08
5 307 2.95
5 319 3.84
5 322 8.5
5 348 2.07
5 389 4.35
6 8 3.65
6 31 2.78
6 53 5.44
6 75 5.37
6 101 1.71
6 156 5.38
6 201 6.53
6 279 5.49
6 348 2.4
6 353 3.42
7 15 4.14
7 17 2.52
7 34 7.52
7 62 3.01
7 73 5.15
7 152 6.67
7 181 8.14
7 187 9.77
7 240 6.21
7 265 6.17
7 341 2.2
7 344 4.23
7 347 8.63
7 362 1.98
7 397 6.47
8 15 4.25
8 24 6.42
8 49 6.43
8 58 4.17
8 73 4.85
8 85 5.22
8 102 3.85
8 117 5.02
8 149 6.08
8 171 4.65
8 186 8.1
8 236 5.97
8 253 4.14
8 279 5.92
8 281 4.23
9 104 5.66
9 189 2.84
9 194 6.65
9 197 7.51
9 204 5.8
9 230 7.37
9 254 4.69
9 260 9.64
9 280 3.93
9 296 6.35
9 298 7.22
9 314 2.77
9 328 4.16
9 361 8.7
9 377 5.93
10 3 4.18
10 30 3.35
10 120 4.44
10 133 4.97
10 196 3.8
10 201 6.12
10 223 7.35
10 236 6.24
10 270 3.38
10 278 3.54
10 306 2.05
10 373 4.05
10 374 5.52
11 132 1.87
11 153 5.94
11 172 6.39
11 194 5.73
11 231 3.71
11 237 2.93
11 272 7.22
11 273 5.7
11 276 4.68
11 344 4.52
11 350 7.83
11 370 5.63
11 375 2.04
11 390 3.1
12 43 1.78
12 70 4.34
12 142 5.99
12 157 9.57
12 164 5.28
12 197 7.56
12 240 6.09
12 252 4.85
12 266 0.71
12 274 7.84
12 276 4.14
12 307 3.44
12 327 2.83
12 381 3.8
13 22 6.84
13 36 4.57
13 37 3.06
13 79 2.62
13 91 5.74
13 180 3.94
13 269 5.83
13 278 3.78
13 285 6.37
13 306 2.32
13 312 7.3
13 332 8.42
13 349 5.54
13 377 6.02
13 389 4.47
14 0 7.27
14 30 3.48
14 88 4.33
14 94 5.91
14 164 5.34
14 172 6.63
14 178 5.1
14 215 8.41
14 279 5.45
14 312 7.71
14 314 3.35
14 355 4.49
14 366 6.27
14 383 7.99
15 6 4.4
15 43 1.17
15 60 9.22
15 82 5.57
15 173 6.54
15 207 1.81
15 214 4.59
15 216 3.2
15 217 6.44
15 219 6.36
15 243 3.51
15 298 7.2
15 301 3.06
15 339 6.94
15 385 4.74
16 34 7.91
16 53 5.04
16 59 4.5
16 60 8.82
16 62 2.95
16 65 4.12
16 69 5.38
16 104 5.35
16 157 9.67
16 166 6.5
16 233 3.5
16 279 5.08
16 282 7
16 394 1.89
16 399 6.35
17 8 2.99
17 22 6.85
17 37 3.3
17 60 8.89
17 75 5.31
17 168 3.71
17 216 3.09
17 218 4.27
17 225 7.38
17 278 4.22
17 285 5.95
17 324 8.55
17 341 2.16
17 342 6.85
17 368 4.09
18 10 3.83
18 12 4.69
18 20 4.91
18 117 5.12
18 137 7.78
18 161 2.77
18 186 8.9
18 196 3.2
18 199 2.52
18 201 6.24
18 241 3.1
18 277 4.09
18 321 2.73
18 361 8.16
18 399 6.09
19 43 1.62
19 92 6.36
19 184 0.56
19 199 1.79
19 231 3.5
19 256 5.35
19 278 3.76
19 291 2.4
19 319 3.6
19 351 6.01
19 362 2.13
19 365 2.84
19 388 4.68
20 3 4.27
20 37 3.18
20 52 7.23
20 65 4.68
20 108 3.07
20 121 5.19
20 213 3.3
20 236 6.1
20 239 7.1
20 248 5.6
20 260 9.47
20 287 5.78
20 352 6.36
20 382 3.03
21 8 3.56
21 30 3.07
21 63 5.66
21 74 0.79
21 77 5.96
21 100 5.87
21 103 1.86
21 119 4.04
21 136 5.22
21 177 4.33
21 180 4.11
21 209 3.99
21 301 3.28
21 315 6.7
21 337 6.05
22 35 3.93
22 86 5.07
22 93 4.82
22 97 5.53
22 116 5.86
22 119 4.26
22 126 3.94
22 210 4.77
22 266 0.59
22 269 6.05
22 292 4.23
22 354 6.36
22 357 5.01
22 376 5.56
22 390 2.8
23 45 3.19
23 129 0.79
23 139 6.63
23 149 5.95
23 229 2.33
23 238 5.53
23 257 6.47
23 261 7.55
23 267 7.91
23 270 3.97
23 286 2.27
23 308 4.3
23 320 8.84
23 333 5.65
24 4 7.35
24 12 4.88
24 23 3.8
24 66 4.83
24 123 5.8
24 161 2.55
24 169 1.91
24 189 2.7
24 195 3.15
24 244 4.51
24 262 9.28
24 265 6.13
24 324 8.58
24 359 4.86
24 395 6.82
25 23 3.82
25 55 2.78
25 103 2.49
25 110 3.87
25 148 2.72
25 161 2.8
25 169 2.02
25 185 4.88
25 233 3.19
25 260 9.38
25 289 6.17
25 306 2.4
25 336 9.24
25 342 6.27
25 346 7.13
26 15 3.63
26 18 8.25
26 28 3.35
26 84 4.48
26 109 1.24
26 122 1.44
26 150 6.39
26 192 5.18
26 267 7.45
26 296 6.5
26 297 4.97
26 333 5.18
26 373 3.55
26 380 5.53
26 397 6.75
27 24 5.86
27 27 7.59
27 33 7.96
27 34 8.34
27 41 5.17
27 44 5.65
27 56 3.38
27 77 5.25
27 128 7.37
27 167 6.07
27 248 5.3
27 258 4.59
27 266 0.47
27 299 4.88
27 341 2.34
28 53 5.91
28 89 2.47
28 104 5.67
28 114 8.26
28 144 2.95
28 146 7.74
28 170 4.53
28 179 9.09
28 211 4.9
28 223 8.05
28 275 4.12
28 284 5.74
28 296 6.06
28 333 5.53
28 398 6.66
29 0 6.58
29 8 2.83
29 44 6.15
29 55 2.71
29 88 4.59
29 110 3.83
29 135 4.21
29 154 3.97
29 175 4.5
29 194 6.67
29 214 5.26
29 349 4.99
29 350 7.19
29 379 8.86
29 396 4.28
30 19 4.77
30 77 5.58
30 119 4.13
30 142 5.75
30 165 6.26
30 188 7.18
30 230 7.55
30 232 6.57
30 244 5.07
30 262 9.14
30 299 4.29
30 307 3.35
30 322 9.18
31 3 4.63
31 30 3.09
31 37 2.82
31 82 5.35
31 96 5.22
31 161 2.36
31 171 4.64
31 217 5.85
31 240 5.8
31 268 3.04
31 273 5.86
31 288 4.39
31 317 6.98
31 351 5.95
32 43 0.99
32 60 8.36
32 239 6.79
32 257 6.21
32 263 6.28
32 277 5.06
32 297 4.32
32 318 1.96
32 334 3.05
32 358 5.48
32 385 4.55
32 387 5.2
33 5 5.04
33 21 5.74
33 103 1.86
33 153 6.43
33 195 2.83
33 225 6.76
33 265 6.08
33 270 3.38
33 287 5.76
33 294 5.82
33 322 9.16
33 335 6.59
34 3 4.22
34 42 5.16
34 84 4.54
34 111 0.3
34 117 5.05
34 184 0.52
34 209 3.78
34 240 5.81
34 248 5.26
34 249 6.35
34 274 8.55
34 295 5.44
34 314 2.8
34 333 5.14
34 355 4.55
35 125 5.93
35 137 8.08
35 181 8.24
35 193 5.37
35 234 6.08
35 243 4.27
35 269 5.62
35 318 1.71
35 351 6.16
35 381 3.31
35 384 5.42
36 8 3.45
36 27 7.8
36 53 5.44
36 59 3.76
36 100 5.06
36 102 3.76
36 152 6.14
36 160 5.1
36 164 5.23
36 231 3.38
36 292 4.25
36 367 5.26
37 13 3.03
37 22 6.49
37 61 1.41
37 149 6.53
37 188 6.87
37 189 3.15
37 205 9.42
37 254 4.34
37 258 4.89
37 265 6.11
37 272 6.56
37 279 5.47
37 285 5.73
37 326 2.86
37 385 5.26
38 57 3.46
38 104 4.84
38 113 6.21
38 150 6.36
38 164 5.68
38 177 3.74
38 187 9.45
38 192 5.64
38 256 5.24
38 257 6.38
38 259 2.84
38 317 6.96
38 323 8.15
38 352 6.94
38 382 2.95
39 1 2.37
39 25 7.38
39 29 5.68
39 39 3.94
39 58 4.85
39 59 4.53
39 89 1.63
39 135 5.16
39 144 3.17
39 157 9.61
39 165 6.13
39 217 6.43
39 268 3.03
39 281 4.4
39 288 4.44
40 9 7.11
40 16 6.06
40 21 5.12
40 27 7.27
40 47 5.78
40 124 3.83
40 131 2.15
40 156 5.39
40 192 5.75
40 203 2.79
40 287 5.86
40 340 5.87
40 365 2.47
40 390 3.18
40 396 4.5
41 22 7.15
41 32 4.7
41 67 1.64
41 70 5.22
41 82 5.21
41 90 10
41 115 5.66
41 118 6.86
41 175 4.43
41 185 4.96
41 200 5.83
41 202 8.46
41 328 4.31
41 368 4.06
41 388 4.56
42 11 6.01
42 41 5.13
42 74 1.35
42 103 2.58
42 126 3.69
42 194 6.49
42 245 4.48
42 277 4.19
42 345 4.7
42 354 6.85
42 362 2.27
42 376 5.99
43 1 2.09
43 5 4.65
43 32 4.61
43 136 4.87
43 203 3.25
43 235 3.54
43 300 4.76
43 303 7.11
43 358 5.38
43 376 5.56
43 377 6.53
43 382 2.34
43 385 5.13
44 4 7.79
44 28 3.89
44 44 6.15
44 77 5.78
44 90 9.83
44 139 5.88
44 148 3.27
44 157 9.94
44 196 3.39
44 210 4.84
44 223 7.58
44 329 3.79
44 346 6.5
44 391 3.66
44 397 6.52
45 9 7.23
45 12 4.84
45 56 3.64
45 149 6.62
45 209 3.89
45 228 2.97
45 254 4.48
45 340 5.54
46 7 9.44
46 27 7.79
46 42 4.38
46 68 6.84
46 69 5.09
46 71 6.25
46 81 3.65
46 90 9.52
46 132 2.71
46 231 3.04
46 247 4.56
46 254 4.76
46 265 6.71
46 275 3.96
46 295 6.06
47 10 3.12
47 38 6.31
47 94 5.72
47 105 4.13
47 114 8.42
47 133 5.15
47 234 5.78
47 242 6.3
47 246 8.17
47 283 4.38
47 297 4.99
47 306 2.15
47 309 6.28
47 359 4.43
47 376 5.38
48 51 5.27
48 78 5.39
48 124 3.89
48 172 6.56
48 178 5.44
48 181 8.24
48 190 7.39
48 215 7.74
48 224 4.39
48 254 5.01
48 284 5.48
48 294 6.12
48 372 4.72
49 3 4.45
49 47 6.2
49 68 6.28
49 76 7.55
49 91 6.01
49 148 3.17
49 170 4.62
49 174 6.44
49 217 6.02
49 225 6.94
49 254 4.42
49 292 4.4
49 320 8.12
49 355 4.2
49 371 5.02
50 17 2.12
50 73 4.98
50 111 0.14
50 123 5.78
50 157 10
50 168 3.39
50 193 4.95
50 224 4.49
50 237 2.83
50 290 4.79
50 372 4.6
51 71 5.91
51 85 4.58
51 105 4.38
51 106 5.45
51 119 3.82
51 124 3.99
51 139 6.13
51 177 4.05
51 224 4.28
51 251 4.53
51 255 6.62
51 260 9.59
51 396 3.78
51 397 6.42
52 20 4.75
52 117 4.72
52 225 7.51
52 257 6.83
52 266 0.77
52 291 1.9
52 360 3.22
53 22 6.5
53 49 6.51
53 94 5.76
53 123 6.18
53 165 6.54
53 175 4.44
53 249 6.77
53 253 4.57
53 259 3.24
53 306 1.86
53 320 8.23
53 323 7.91
53 347 8.45
53 349 5.01
53 374 5.14
54 30 3.29
54 43 0.92
54 52 6.9
54 94 5.58
54 177 3.57
54 185 4.24
54 198 6.71
54 219 6.56
54 225 7.47
54 238 4.81
54 268 2.16
54 289 6.26
55 10 3.33
55 48 7.05
55 79 2.94
55 137 8.53
55 161 2.5
55 304 3.11
55 312 7.11
55 332 7.87
55 341 2.31
55 361 8.23
55 367 5.28
56 16 6.44
56 105 3.81
56 108 2.92
56 188 7.29
56 246 7.94
56 260 9.61
56 262 9.34
56 271 3.89
56 293 6.42
56 308 4.73
56 361 8.7
56 386 5.73
57 1 2.23
57 87 5.66
57 106 5.29
57 108 3.01
57 123 6
57 136 4.63
57 172 6.52
57 175 4.2
57 189 3.2
57 199 2.11
57 215 8.33
57 220 3.93
57 232 5.76
57 296 6.16
57 353 3.65
58 13 3.23
58 64 3.78
58 67 1.39
58 83 0
58 133 5.19
58 134 7.77
58 181 8.1
58 197 7.8
58 199 1.9
58 241 2.66
58 357 5.36
58 381 3.61
59 45 3.15
59 74 1.02
59 75 4.75
59 83 0.19
59 149 6.08
59 189 3.26
59 190 7.62
59 239 6.9
59 299 4.44
59 371 4.42
59 372 5.16
59 375 2.69
60 0 7.34
60 7 9.19
60 39 3.95
60 143 7.58
60 160 5.07
60 162 4.83
60 171 4.15
60 191 5.4
60 215 8.41
60 238 5.27
60 261 7.37
60 336 9.35
60 337 6.1
60 347 8.51
60 369 8.66
61 17 2.58
61 51 5.83
61 80 7.62
61 109 1.61
61 127 5.23
61 166 6.42
61 253 4.37
61 299 4.38
61 309 6.41
61 310 7.38
61 330 6.11
61 334 3.61
61 348 2.63
61 372 4.85
61 374 5.18
62 49 6.6
62 65 4.45
62 83 0
62 88 4.93
62 91 6.43
62 92 6.96
62 109 0.73
62 112 7.15
62 128 8.08
62 162 4.69
62 177 4.32
62 200 6.13
62 206 5.47
62 227 6.09
62 351 6.18
63 19 4.75
63 22 6.64
63 31 2.74
63 35 4.01
63 67 2.35
63 76 7.91
63 95 5.2
63 122 1.44
63 124 3.95
63 161 3.19
63 218 3.87
63 267 7.13
63 303 7.04
63 374 5.17
63 393 3.02
64 47 5.45
64 49 6.38
64 53 5.25
64 59 4.34
64 137 8.03
64 149 5.89
64 150 5.71
64 183 5.95
64 191 5.13
64 202 8.11
64 208 3.61
64 222 3.55
64 238 4.97
64 285 6.36
64 331 1.49
65 7 9.4
65 78 4.74
65 94 5.07
65 101 1.6
65 110 4.43
65 115 5.74
65 123 6.17
65 179 8.58
65 180 4.62
65 183 5.82
65 186 8.29
65 188 7.21
65 244 4.87
65 305 6.24
65 317 7.39
66 2 4.48
66 16 6.41
66 23 3.99
66 46 3.75
66 80 7.89
66 129 0.93
66 187 9.13
66 204 5.11
66 269 5.9
66 294 6.46
66 325 6.41
66 352 6.34
66 356 5.59
66 368 3.72
66 377 6.36
67 37 3.21
67 55 2.31
67 58 4.77
67 133 5.06
67 218 4.18
67 253 4.36
67 332 8.23
67 355 4.13
67 381 3.85
68 41 5.3
68 64 3.35
68 130 6.11
68 160 4.73
68 182 4.99
68 312 7.48
68 335 6.39
68 345 4.55
68 365 2.63
68 380 5.96
69 7 9.51
69 36 4.4
69 68 6.63
69 72 5.76
69 112 6.77
69 132 2.58
69 146 8.25
69 183 6.24
69 199 1.71
69 224 3.91
69 238 5.23
69 273 5.08
69 291 2.01
69 361 8.12
69 395 6.94
70 16 6.88
70 25 7.29
70 93 4.92
70 99 5.44
70 106 5.41
70 108 3.16
70 156 5.29
70 180 4.4
70 201 6.77
70 253 4.4
70 276 4.63
70 277 4.79
70 324 8.29
70 384 5.77
70 399 6.13
71 84 4.1
71 87 6.15
71 94 5.45
71 104 4.83
71 125 5.73
71 138 5.03
71 145 3.51
71 159 5.55
71 205 9.39
71 259 2.87
71 264 4.96
71 278 3.68
71 340 5.03
71 343 3.55
71 371 4.57
72 5 5.23
72 14 4.28
72 89 2.35
72 94 5.25
72 99 5.28
72 118 7.08
72 129 0.26
72 136 5.14
72 145 2.91
72 152 6.12
72 197 8.06
72 256 5.24
72 300 4.81
72 352 7.25
72 354 7.04
73 54 2.49
73 56 3.18
73 67 1.75
73 145 3.07
73 181 7.97
73 196 3.37
73 214 4.56
73 235 2.79
73 328 3.8
73 359 4.48
73 360 3.17
73 380 5.71
74 19 4.83
74 25 7.26
74 37 3.16
74 40 2.21
74 89 2.02
74 109 1.1
74 147 3.44
74 201 6.38
74 207 2.4
74 226 6.4
74 244 5.19
74 257 6.63
74 261 7.29
74 332 8.13
74 363 5.79
75 14 4.32
75 32 4.12
75 42 4.97
75 91 5.81
75 116 5.63
75 120 4.7
75 156 4.64
75 167 6.68
75 177 3.57
75 203 2.75
75 313 7.1
75 337 5.75
75 369 8.5
75 378 5.62
75 379 8.57
76 26 6
76 37 2.76
76 38 6.07
76 74 1.49
76 81 3.34
76 105 4.14
76 106 5.11
76 123 6.11
76 233 3.16
76 250 6.79
76 255 6.54
76 263 5.75
76 287 6.17
76 350 7.61
77 53 5.78
77 74 1.44
77 89 1.57
77 105 4.51
77 124 4.24
77 127 6.02
77 155 7.6
77 157 9.33
77 163 5.34
77 181 8.19
77 200 6.66
77 306 2.26
77 313 6.85
77 366 6.53
77 384 5.42
78 50 4.75
78 108 3.58
78 112 6.59
78 141 4.76
78 146 7.77
78 159 5.33
78 162 3.97
78 218 4.41
78 239 6.67
78 244 4.39
78 282 7.62
78 303 7.18
78 318 1.7
78 326 3.28
79 0 6.51
79 35 4.11
79 56 3.52
79 112 7.11
79 165 6.6
79 247 5.24
79 264 4.53
79 287 5.3
