Seed: 2521245740
Researcher: 150
Papers: 1200
Edges: 1830
RDensity: 0.6
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 375
0 130 5.29
0 259 2.26
0 328 7.18
0 403 4.36
0 488 5.11
0 537 4.07
0 681 8.23
0 738 7.65
0 795 1.81
0 1155 6.01
0 1188 3.25
1 78 5.77
1 244 4.54
1 341 4.75
1 477 2.77
1 648 4.41
1 663 7.67
1 847 4.8
1 961 5.86
1 1084 5.93
1 1149 4.36
2 29 5.12
2 197 5.26
2 318 8.34
2 326 2.65
2 332 8.11
2 383 7.35
2 594 5.38
2 804 4.97
2 952 2.6
2 1014 6.65
2 1076 7.11
3 20 3.72
3 307 8.97
3 480 6.67
3 648 4.61
3 714 9.88
3 793 5.4
3 851 5.95
3 989 2.97
3 996 8.07
3 1054 4.52
3 1118 5.02
4 117 6.4
4 156 3.38
4 368 3.52
4 375 6.13
4 532 7.64
4 586 4.57
4 731 8.27
4 748 4.98
4 763 7.07
4 797 8.33
4 814 9.19
4 868 4.32
4 1086 4.56
4 1115 3.79
4 1126 5.9
5 54 5.48
5 171 3.35
5 538 7.07
5 555 7.83
5 668 5.82
5 724 4.15
5 764 6.24
5 914 4.52
5 941 4.76
5 998 1.05
5 1042 2.61
5 1121 4.21
6 9 4.29
6 63 7.1
6 104 1.94
6 137 3.26
6 151 5.43
6 221 1.82
6 402 5.64
6 434 4.58
6 507 7.63
6 619 5.49
6 753 6.12
6 891 4.68
6 1081 3.11
7 79 2.46
7 122 5
7 126 6.28
7 384 1.72
7 433 4.09
7 620 0.5
7 807 7.65
7 946 4.1
7 982 2.66
8 196 8.54
8 307 9.22
8 369 4.66
8 581 7.31
8 697 5.61
8 749 3.24
8 752 4.46
8 763 6.92
8 781 0.22
8 794 3.54
8 836 5.46
8 909 2.12
8 951 6.42
8 966 4.19
8 986 3.9
9 8 7.39
9 230 4.93
9 265 4.73
9 304 1.57
9 351 4.18
9 528 8.08
9 580 2.25
9 724 4.92
9 725 2.82
9 869 3.12
9 892 5.21
9 954 3.65
9 1087 8.08
10 134 5.07
10 388 3.78
10 512 8.62
10 810 4.51
10 893 2.43
10 920 7.39
10 983 6.64
10 1061 5.36
10 1199 4.83
11 106 4.57
11 172 10
11 295 3.72
11 312 7.18
11 353 7.59
11 413 4.5
11 468 8.7
11 493 4.68
11 715 5.72
11 776 1.69
11 882 7.3
11 988 5.96
11 1149 3.58
12 178 6.65
12 257 6.59
12 354 3.95
12 436 5
12 460 5.49
12 773 9.31
12 837 5.04
13 2 3.02
13 248 1.87
13 311 4.71
13 409 8.33
13 467 4.76
13 533 4.37
13 785 2.22
13 985 3.16
13 1022 5.95
13 1046 3.25
13 1112 4.08
13 1141 2.89
14 48 2.1
14 230 5.15
14 328 7.21
14 398 4.49
14 430 5.63
14 455 5.74
14 470 5.76
14 481 8.24
14 696 0.36
14 727 7.02
14 737 7.04
14 1016 4.85
14 1103 7.35
14 1152 3.98
14 1158 0.35
15 62 9.14
15 275 1.62
15 575 5.52
15 692 5.61
15 783 9.44
15 912 6.29
15 1009 4.67
15 1081 2.99
15 1090 2.3
15 1143 3.4
15 1174 5.62
15 1175 5.32
16 23 4.73
16 126 6.43
16 140 4.65
16 165 2.76
16 184 7.36
16 188 6.31
16 271 6.67
16 313 6.85
16 455 6.03
16 770 7.82
16 775 3.14
16 927 3.5
16 1083 2.38
16 1159 6.79
17 9 4.16
17 283 5.25
17 408 5.88
17 424 1.85
17 483 3.19
17 509 5.33
17 510 1.56
17 968 3.25
17 1006 9.25
18 92 2.78
18 248 1.64
18 257 6.14
18 281 4.21
18 592 4.3
18 606 3.11
18 729 5.14
18 815 5.77
19 21 4.15
19 37 6.18
19 531 3.18
19 560 5.04
19 604 5.6
19 675 3.54
19 708 7.85
19 748 5.02
19 911 1.87
19 941 4.84
19 953 4.22
20 27 2.67
20 187 5.92
20 500 3.37
20 534 5.11
20 601 8.4
20 723 6.08
20 783 8.7
20 840 2.14
20 851 6.15
20 1006 9.51
20 1091 6.69
20 1092 4.9
20 1119 6.97
20 1157 6.63
20 1177 7.91
21 10 4.49
21 45 2.11
21 87 5.22
21 157 4.58
21 260 3.37
21 272 4.01
21 377 4.92
21 378 2.22
21 419 2.55
21 504 6.73
21 653 1.66
21 795 1.79
21 876 6.64
21 1003 4.51
21 1049 2.95
22 4 4.12
22 11 4.17
22 68 5.84
22 184 7.56
22 423 6.66
22 529 4.78
22 738 7.54
22 787 2.05
22 789 8.93
22 1111 0.55
22 1117 2.43
22 1153 2.42
22 1182 3.25
23 82 4.54
23 277 1.99
23 325 4.29
23 539 4.54
23 806 5.74
23 848 8.48
23 910 5.12
23 916 9.42
23 970 6.78
24 25 3.99
24 235 5.32
24 299 8.2
24 328 7.21
24 358 5.68
24 392 1.29
24 492 4.46
24 586 4.35
24 840 2.39
24 1007 6.12
25 13 4.23
25 298 5.05
25 511 4.22
25 531 3.44
25 532 8.42
25 548 5.28
25 695 3.04
25 781 0.1
25 786 5.68
25 821 7.62
25 899 6.49
25 904 3.82
25 1096 3.58
25 1132 8.13
26 67 3.34
26 180 3.82
26 296 9.75
26 327 7.43
26 363 1.1
26 418 6.63
26 533 3.81
26 608 8.59
26 612 5.57
26 674 2.68
27 43 2.56
27 94 9.64
27 186 5.34
27 202 5.77
27 384 1.52
27 398 5.21
27 457 6.38
27 518 5.45
27 760 5.44
27 781 1
27 885 2.44
27 922 2.06
27 1070 6.85
27 1114 4.89
28 173 7.5
28 197 5.32
28 290 4.13
28 343 5.74
28 475 6.49
28 678 7.89
28 704 6.66
28 1008 8.73
28 1102 4.45
28 1145 7.05
28 1154 3.82
29 149 7.86
29 173 8
29 377 4.83
29 391 3.94
29 396 6.7
29 552 8.07
29 602 8.62
29 779 4.48
29 946 4.07
29 1095 6.41
