Seed: 2486009967
Researcher: 200
Papers: 800
Edges: 2779
RDensity: 0.9
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 500
0 128 6.52
0 132 6.53
0 156 3.64
0 318 1.43
0 423 5.97
0 450 4.15
0 484 5.6
0 503 5.13
0 516 6.86
0 568 3.73
0 664 6.26
0 697 1.62
0 716 4.93
0 746 6.08
0 758 3.75
1 34 3.98
1 54 3.29
1 276 9.05
1 518 6.89
1 562 7.37
1 577 7.21
1 589 5
1 645 2.52
1 653 2.94
1 693 3.46
2 35 2.41
2 120 4.81
2 251 5.01
2 358 6.52
2 371 8.29
2 378 8.76
2 430 5.33
2 435 5.13
2 457 3.37
2 460 3.29
2 545 1.08
2 624 3.38
2 625 7.75
2 755 3.65
2 797 7.15
3 71 3.53
3 86 1.78
3 284 1.42
3 305 5.1
3 406 6.34
3 412 3.25
3 597 6.97
3 630 3.13
3 661 6.02
3 705 9.38
4 56 8.12
4 123 3.81
4 259 4.9
4 328 1
4 347 3.47
4 349 4.17
4 466 5.04
4 516 6.76
4 564 5.51
4 577 7.93
4 592 5.64
4 646 7.43
4 650 0.19
4 698 2.18
4 735 4.23
5 8 3.66
5 78 2.5
5 89 5.86
5 91 6.56
5 229 4.37
5 301 3.13
5 314 8.64
5 449 4.82
5 466 4.62
5 471 4.13
5 484 5.55
5 556 3.9
5 661 5.16
5 702 5.88
5 799 6.61
6 2 3.32
6 3 8.34
6 130 4.91
6 159 5
6 228 7.78
6 267 6.85
6 314 9.28
6 421 4.68
6 458 5.2
6 544 5.5
6 627 6
6 639 9.33
6 672 3.85
6 729 5.87
6 798 3.38
7 68 2.62
7 125 6.7
7 520 7.04
7 526 4.71
7 532 7.18
7 682 2.35
8 48 4.89
8 165 4.78
8 240 6.41
8 281 7.69
8 424 3.81
8 529 5.35
8 573 4.72
8 626 3.86
8 636 3.96
8 642 3.32
8 647 7.56
8 685 6.79
8 687 8.72
8 731 7.38
8 736 6.17
9 0 2.18
9 79 1.74
9 103 5.31
9 122 3.32
9 136 2.67
9 231 6.81
9 244 4.85
9 358 6.64
9 396 4.17
9 397 6.58
9 414 7.49
9 445 2.67
9 576 5.05
9 641 5.35
9 719 6.53
10 53 5.02
10 140 6.32
10 146 2.1
10 172 3.45
10 173 6.64
10 239 5.79
10 357 3.23
10 361 3.04
10 480 3.9
10 481 5.91
10 538 4.23
10 606 4.38
10 698 2.29
11 31 3.66
11 146 2
11 216 2.07
11 276 8.52
11 313 3.8
11 338 2.78
11 441 4.35
11 470 5.68
11 479 4.86
11 650 0.77
11 685 6.13
11 775 8.73
11 778 5.09
11 788 7.19
11 793 3.73
12 3 7.88
12 90 4.91
12 162 6
12 221 4.94
12 306 3.73
12 333 4.44
12 349 3.75
12 377 2.68
12 425 5.88
12 496 5.49
12 567 4
12 596 4.07
12 636 4.06
12 669 4.21
12 678 5.33
13 6 8.34
13 38 4.13
13 168 7.76
13 204 3.74
13 246 7.72
13 283 3.1
13 320 4.82
13 405 6.26
13 427 2.06
13 507 7.35
13 565 6.91
13 575 2.35
14 43 1.09
14 210 6.62
14 286 3.45
14 292 8.06
14 465 3.09
14 480 3.58
14 535 5.46
14 580 6.32
14 586 2.88
14 605 5.76
14 734 4.94
14 752 1.31
15 32 6.31
15 38 3.36
15 69 1.21
15 129 5.4
15 382 5.21
15 461 6.63
15 573 4.79
15 676 5.78
15 732 5.52
15 740 6.01
16 11 6.5
16 167 9.48
16 171 1.63
16 209 4.97
16 274 3.68
16 300 5.67
16 301 2.85
16 416 5.78
16 418 5.61
16 566 7.73
16 599 3.21
16 624 3.85
16 657 5.49
16 665 5.35
16 761 6.74
17 101 5.04
