Seed: 3400146113
Researcher: 50
Papers: 200
Edges: 530
RDensity: 0.6
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 125
0 39 6.2
0 51 4.14
0 55 3.55
0 67 0.32
0 72 6.69
0 78 6.73
0 88 7.23
0 93 8.91
0 113 8.49
0 114 7.89
0 134 3.09
0 171 3.68
0 185 4.95
0 191 3.72
0 193 2.18
1 0 2.67
1 14 4.18
1 58 6.28
1 68 3.89
1 71 5.72
1 119 8.11
1 153 9.75
1 155 5.37
1 169 4.34
1 173 6.58
1 193 1.77
2 5 6.15
2 113 8.41
2 124 6.33
2 125 5.28
2 136 8.06
2 147 8.41
2 168 1.67
2 170 6.05
3 8 4.35
3 16 3.72
3 25 3.33
3 86 3.67
3 87 4.47
3 99 5.72
3 103 6.94
3 105 6.36
3 114 7.73
3 119 7.46
3 131 3.03
4 45 5.71
4 65 3.65
4 71 4.96
4 74 2.53
4 82 5.46
4 85 8.02
4 121 5.72
4 131 3.11
4 149 4.66
4 164 6.59
4 191 4.04
5 2 4.89
5 7 4.25
5 67 0.03
5 76 4.04
5 87 4.32
5 91 2.94
5 108 7.99
5 131 3.07
5 139 2.87
5 162 6.66
5 167 6.33
5 191 4.47
5 196 3.5
5 198 7.13
6 16 3.14
6 20 6.49
6 34 5.06
6 36 2.74
6 64 3.1
6 66 5.46
6 88 7.46
6 114 8.27
6 129 9.06
6 141 4.22
6 142 5.89
6 149 5.02
7 5 6.4
7 45 5
7 47 0.74
7 83 4.22
7 106 6.75
7 150 5.33
7 197 3.99
8 16 3.56
8 34 5.59
8 36 2.98
8 42 7.65
8 67 0.58
8 73 4.82
8 84 5.67
8 90 5.03
8 103 6.4
8 106 7.6
8 121 6.13
8 128 5.74
8 132 5.42
8 160 4.56
8 196 2.88
9 2 4.74
9 22 2.2
9 35 4.79
9 51 4.2
9 60 6.26
9 70 6.43
9 89 6.7
9 134 2.66
9 135 6.07
10 11 3.97
10 32 8.23
10 76 4.42
10 89 6.26
10 121 6.4
10 132 5.78
10 134 2.32
10 153 9.02
11 13 2.38
11 14 4.72
11 66 5.5
11 109 7.28
11 126 5.22
11 156 3.84
11 158 4.05
11 174 5.82
12 81 2.14
12 129 8.84
12 133 3.5
12 161 2.95
12 169 4.48
12 180 6.67
12 191 4.29
12 193 2.54
13 2 5.13
13 9 7.23
13 18 7.44
13 25 3.91
13 57 2
13 88 7.84
13 100 9.38
13 131 3.13
13 144 5.23
13 145 2.66
13 161 2.23
13 163 5.3
13 179 3.7
13 191 3.76
14 5 6.65
14 8 4.53
14 14 4.37
14 21 3.43
14 23 6.06
14 44 3.09
14 53 5.3
14 73 5.12
14 83 4.04
14 95 5.71
14 193 1.79
15 1 6.34
15 2 5.01
15 16 3.5
15 34 5.39
15 52 6.89
15 60 6.49
15 65 4.26
15 91 3.37
15 97 3.46
16 29 7.63
16 33 4.76
16 54 5.16
16 59 7.68
16 82 4.66
16 85 8.21
16 116 3.23
16 118 3.31
16 124 7.05
16 159 2.2
16 196 3.05
17 13 2.01
17 28 3.37
17 48 5.43
17 54 4.4
17 55 3.33
17 79 1.45
17 80 6.56
17 88 7.11
17 100 9.45
17 119 7.71
17 121 6.53
17 127 4.51
17 146 2.16
17 175 4.63
17 181 4.25
18 39 5.86
18 47 0.7
18 54 4.55
18 73 5.02
18 85 7.6
18 95 5.84
18 104 4.18
18 171 3.99
19 11 4.19
19 19 2.28
19 23 5.43
19 36 3.47
19 51 3.59
19 56 4.13
19 68 4.13
19 77 2.41
19 91 2.59
19 117 6.83
19 126 5.1
19 132 6.01
19 148 5.11
19 194 3.05
19 199 4.55
20 34 5.69
20 38 7.22
20 43 7.38
20 92 5.07
20 114 8.22
20 128 6.12
20 143 4.91
20 196 3.27
21 2 4.42
21 10 5.68
21 17 9.79
21 39 6.08
21 84 5.96
21 104 4.49
21 110 6.6
21 122 6.07
21 182 4.57
21 194 3.06
21 195 4.54
21 198 7.23
22 45 4.92
22 51 3.71
22 52 6.95
22 67 0.58
22 94 6.49
22 100 9.05
22 102 7.43
22 109 6.66
22 114 8.34
22 164 7.11
22 170 6.37
22 173 6.31
22 178 1.06
22 180 6.37
22 190 4.33
23 27 5.8
23 38 6.6
23 39 5.54
23 55 3.34
23 61 4.9
23 62 6.45
23 70 7.26
23 107 6.63
23 115 5.32
23 123 5.68
23 153 9.69
23 168 1.62
24 23 5.66
24 37 3.61
24 39 5.72
24 43 7.11
24 75 6.57
24 76 4.17
24 86 3.98
24 89 6.22
24 99 5.79
24 109 6.84
24 116 3.6
24 174 5.24
24 177 3.37
24 187 6.82
24 194 3.2
25 18 7.14
25 43 7.09
25 67 0.07
25 69 7.19
25 85 7.83
25 116 3.22
25 121 5.94
25 145 2.54
25 150 4.8
26 0 3.18
26 17 9.5
26 36 2.68
26 61 4.81
26 71 5.52
26 80 6.65
26 134 2.46
26 162 6.65
26 192 5.69
26 198 7.47
27 4 2.83
27 17 9.04
27 41 5.66
27 59 7.69
27 61 4.58
27 87 3.93
27 101 3.91
27 105 5.97
27 120 2.67
27 138 5.96
27 179 3.57
27 190 4.49
28 26 4.59
28 45 5.36
28 59 7.43
28 77 2.95
28 78 6.5
28 98 1.48
28 154 4.13
28 165 6.25
28 166 5.7
29 5 6.25
29 23 5.38
29 30 4.81
29 72 6.43
29 91 2.44
29 102 7.85
29 173 6.65
30 9 7.15
30 33 4.74
30 107 6.84
30 113 8.62
30 122 5.57
30 125 5.26
30 140 4.61
30 170 6.08
31 5 6.36
31 38 6.9
31 66 5.28
31 69 7.08
31 123 5.97
31 132 5.84
31 150 5.59
32 6 5.57
32 10 5.45
32 31 3.94
32 39 6.01
32 44 2.7
32 60 6.8
32 115 5.62
32 149 5.14
32 152 7.13
32 162 6.64
32 172 7.68
32 190 4.83
32 192 5.33
32 193 2.03
33 12 5.58
33 49 5.95
33 65 4.3
33 70 6.47
33 103 6.55
33 107 7.04
33 116 3.34
33 118 4.17
34 33 4.76
34 57 2.6
34 90 5.08
34 105 6.57
34 116 3.9
34 138 5.55
34 151 1.42
34 191 4.31
34 194 3.57
35 18 6.88
35 35 4.25
35 36 3.51
35 48 5.48
35 175 4.17
36 2 5.18
36 12 5.42
36 100 9.07
36 105 6.46
36 111 3.75
36 191 3.54
37 7 4.54
37 13 2.48
37 57 2.52
37 112 4.02
37 117 6.46
37 124 6.46
37 158 4.97
37 159 2.68
37 166 5.67
37 184 6.63
37 187 5.89
38 13 2.36
38 17 9.73
38 50 7.31
38 63 1.67
38 66 5.37
38 82 5.37
38 139 2.96
38 188 6.9
38 194 2.89
39 3 6.59
39 17 9.43
39 36 2.63
39 50 7.61
39 102 7.12
39 132 5.82
39 137 3.51
39 160 4.37
39 176 7.78
39 186 4.81
40 19 2.3
40 24 7.21
40 49 6.46
40 61 4.87
