Seed: 1480053270
Researcher: 120
Papers: 2640
Edges: 8085
RDensity: None
minScore: 0
maxScore: 10
maxResearcherForPaper: None
maxPaperForResearcher: None
ToAssign: 300
0 276 9
0 320 10
0 649 2
0 862 7
0 1010 2
0 1011 3
0 1454 4
0 1734 4
0 1772 5
0 1776 7
0 1832 4
0 1878 2
0 2039 3
0 2182 7
0 2261 4
0 2349 6
0 2457 2
1 47 2
1 185 6
1 269 6
1 297 9
1 301 7
1 303 4
1 336 8
1 457 6
1 467 8
1 499 6
1 535 6
1 644 0
1 647 4
1 808 4
1 822 7
1 845 7
1 855 4
1 888 6
1 1005 2
1 1075 5
1 1087 4
1 1168 4
1 1276 3
1 1300 5
1 1322 3
1 1327 5
1 1382 5
1 1384 7
1 1487 5
1 1515 3
1 1523 6
1 1577 5
1 1639 3
1 1655 7
1 1716 3
1 1722 5
1 1725 3
1 1805 4
1 1873 3
1 1890 7
1 1916 5
1 1969 3
1 2072 3
1 2172 6
1 2216 6
1 2278 6
1 2346 4
1 2423 7
1 2524 4
1 2594 7
1 2606 5
1 2610 4
2 15 2
2 332 2
2 493 4
2 755 2
2 799 10
2 1179 10
2 1575 6
2 1636 0
2 1734 3
2 1940 4
2 1971 7
2 2310 5
2 2441 4
2 2486 4
2 2537 4
3 17 2
3 25 3
3 115 2
3 117 6
3 132 6
3 151 4
3 163 6
3 171 2
3 183 9
3 192 6
3 198 4
3 241 6
3 243 2
3 266 3
3 279 5
3 355 5
3 373 5
3 407 6
3 430 3
3 446 5
3 483 3
3 488 4
3 524 4
3 618 4
3 632 7
3 659 3
3 670 4
3 673 6
3 686 8
3 749 7
3 762 2
3 765 3
3 801 6
3 819 7
3 838 5
3 853 7
3 878 6
3 902 3
3 927 7
3 931 3
3 938 8
3 947 4
3 974 5
3 978 6
3 1014 10
3 1017 4
3 1026 4
3 1044 2
3 1082 2
3 1112 5
3 1126 2
3 1151 5
3 1161 8
3 1186 3
3 1190 9
3 1193 4
3 1206 5
3 1280 5
3 1313 1
3 1332 7
3 1349 1
3 1358 7
3 1431 7
3 1454 2
3 1462 6
3 1469 7
3 1487 5
3 1507 5
3 1518 1
3 1525 7
3 1548 10
3 1563 4
3 1580 5
3 1684 7
3 1731 7
3 1765 6
3 1766 4
3 1778 7
3 1824 6
3 1857 5
3 1898 4
3 2042 1
3 2047 10
3 2050 3
3 2085 6
3 2165 2
3 2168 8
3 2169 4
3 2175 3
3 2228 5
3 2241 5
3 2271 8
3 2284 5
3 2309 3
3 2365 5
3 2435 5
3 2509 6
3 2510 4
3 2625 2
3 2630 9
3 2635 4
3 2638 5
4 92 4
4 182 4
4 249 4
4 257 2
4 267 6
4 271 6
4 573 6
4 630 3
4 665 4
4 684 5
4 755 4
4 796 1
4 1053 4
4 1091 5
4 1111 8
4 1204 3
4 1272 9
4 1384 7
4 1510 5
4 1527 8
4 1630 3
4 1770 8
4 1808 3
4 1825 4
4 1886 5
4 2145 4
4 2222 2
4 2450 0
4 2462 8
4 2471 6
4 2517 10
4 2553 5
5 34 10
5 38 7
5 64 3
5 75 7
5 93 6
5 110 6
5 218 4
5 255 7
5 265 4
5 286 8
5 323 4
5 327 3
5 334 7
5 340 4
5 390 5
5 413 7
5 418 4
5 436 4
5 466 8
5 475 1
5 493 3
5 502 6
5 531 8
5 538 8
5 597 4
5 602 4
5 605 4
5 657 8
5 715 7
5 719 2
5 763 6
5 776 4
5 790 3
5 826 5
5 829 6
5 838 7
5 845 5
5 901 6
5 1035 5
5 1043 4
5 1048 9
5 1056 5
5 1071 5
5 1082 1
5 1131 6
5 1164 0
5 1193 4
5 1250 2
5 1309 5
5 1313 2
5 1360 5
5 1462 6
5 1477 6
5 1485 4
5 1561 5
5 1596 7
5 1600 7
5 1717 8
5 1726 6
5 1759 6
5 1784 5
5 1859 3
5 1880 6
5 1933 3
5 1947 4
5 1994 5
5 2071 7
5 2096 5
5 2097 6
5 2127 5
5 2141 4
5 2144 7
5 2178 8
5 2234 5
5 2244 8
5 2274 6
5 2319 5
5 2320 4
5 2375 5
5 2395 6
5 2486 3
5 2502 7
5 2536 3
5 2544 8
5 2554 3
5 2569 4
5 2574 5
5 2628 4
6 172 6
6 229 3
6 498 4
6 776 3
6 960 9
6 1255 3
6 1414 5
6 1465 7
6 1545 3
6 1580 4
6 1656 5
6 1685 1
6 1817 4
6 2194 8
6 2463 0
6 2579 6
7 4 7
7 29 2
7 52 7
7 104 4
7 152 4
7 158 8
7 169 6
7 236 3
7 285 5
7 299 4
7 322 5
7 360 9
7 362 8
7 401 0
7 410 7
7 442 5
7 444 6
7 462 5
7 472 0
7 487 1
7 500 7
7 504 5
7 561 5
7 565 1
7 578 6
7 621 5
7 679 2
7 683 2
7 695 7
7 744 2
7 745 6
7 784 9
7 797 3
7 814 3
7 831 5
7 835 4
7 838 5
7 893 7
7 902 4
7 977 7
7 986 8
7 991 7
7 1014 8
7 1048 9
7 1081 9
7 1106 4
7 1167 3
7 1195 5
7 1201 6
7 1258 5
7 1264 6
7 1266 6
7 1380 6
7 1405 6
7 1458 6
7 1512 4
7 1581 10
7 1588 4
7 1611 3
7 1653 4
7 1685 2
7 1713 7
7 1769 7
7 1790 8
7 1791 3
7 1863 9
7 1965 7
7 1971 5
7 1975 4
7 1979 8
7 1988 6
7 1992 2
7 2021 4
7 2082 7
7 2107 4
7 2129 4
7 2146 5
7 2152 2
7 2155 8
7 2176 4
7 2205 5
7 2210 6
7 2251 6
7 2254 6
7 2303 4
7 2315 8
7 2406 6
7 2422 1
7 2441 4
7 2444 6
7 2448 5
7 2463 1
7 2484 10
7 2542 6
7 2572 5
7 2595 6
7 2597 7
7 2634 6
8 34 8
8 89 1
8 109 1
8 110 7
8 274 6
8 345 5
8 356 7
8 382 4
8 389 7
8 438 6
8 499 5
8 553 4
8 588 4
8 699 3
8 703 5
8 715 6
8 718 3
8 771 5
8 834 6
8 871 6
8 916 5
8 958 8
8 1040 7
8 1047 8
8 1101 0
8 1141 5
8 1157 4
8 1168 4
8 1177 8
8 1217 5
8 1265 5
8 1297 8
8 1313 1
8 1337 6
8 1351 6
8 1358 8
8 1364 2
8 1498 4
8 1545 5
8 1552 2
8 1553 0
8 1592 4
8 1633 8
8 1658 6
8 1675 6
8 1714 7
8 1715 6
8 1723 7
8 1796 6
8 1828 4
8 1901 8
8 1916 5
8 1940 3
8 1956 3
8 1987 4
8 2035 7
8 2036 6
8 2114 6
8 2134 6
8 2208 3
8 2279 8
8 2388 3
8 2500 3
8 2577 7
8 2638 7
9 40 4
9 70 0
9 120 3
9 193 5
9 250 5
9 263 7
9 269 5
9 379 6
9 419 4
9 435 5
9 468 10
9 475 3
9 519 4
9 540 5
9 567 7
9 628 4
9 686 7
9 740 8
9 746 2
9 753 8
9 802 5
9 820 7
9 838 5
9 892 7
9 958 8
9 997 5
9 1038 10
9 1092 5
9 1094 3
9 1121 5
9 1143 6
9 1176 5
9 1197 5
9 1429 6
9 1477 6
9 1537 4
9 1628 4
9 1639 5
9 1681 9
9 1683 4
9 1686 5
9 1852 10
9 1881 8
9 1905 5
9 1922 5
9 1942 8
9 1951 5
9 1970 5
9 1993 4
9 2006 4
9 2044 6
9 2071 8
9 2105 4
9 2237 9
9 2308 7
9 2313 2
9 2403 8
9 2442 3
9 2447 5
9 2604 4
10 29 3
10 48 2
10 76 5
10 78 7
10 93 6
10 104 6
10 109 0
10 124 4
10 132 6
10 190 0
10 202 7
10 234 6
10 242 3
10 276 8
10 279 5
10 283 5
10 297 7
10 410 6
10 427 8
10 452 2
10 470 5
10 475 1
10 477 6
10 490 5
10 502 8
10 543 2
10 565 2
10 604 5
10 614 5
10 621 6
10 678 5
10 726 7
10 748 4
10 754 4
10 755 4
10 763 7
10 776 3
10 779 7
10 787 8
10 800 6
10 801 6
10 830 3
10 841 3
10 894 6
10 977 6
10 991 5
10 993 4
10 998 4
10 1072 5
10 1074 5
10 1096 4
10 1142 5
10 1178 4
10 1197 5
10 1217 5
10 1225 5
10 1257 4
10 1260 3
10 1264 5
10 1290 1
10 1300 3
10 1312 1
10 1355 5
10 1391 5
10 1395 2
10 1425 5
10 1429 6
10 1465 6
10 1498 3
10 1539 6
10 1554 8
10 1579 7
10 1617 5
10 1619 3
10 1625 5
10 1632 6
10 1692 2
10 1711 10
10 1771 4
10 1799 3
10 1854 5
10 1928 5
10 1942 7
10 1947 4
10 2001 3
10 2006 5
10 2007 1
10 2016 8
10 2025 7
10 2035 5
10 2039 3
10 2050 4
10 2054 3
10 2089 9
10 2106 8
10 2114 8
10 2115 8
10 2127 3
10 2163 1
10 2177 5
10 2196 6
10 2224 5
10 2231 7
10 2267 2
10 2291 9
10 2295 8
10 2303 3
10 2324 5
10 2331 6
10 2342 7
10 2377 4
10 2407 6
10 2420 7
10 2422 0
10 2427 5
10 2484 9
10 2495 2
10 2508 2
10 2512 8
10 2518 4
10 2540 7
10 2542 5
10 2544 7
10 2563 6
10 2574 6
10 2579 5
10 2611 7
10 2639 0
11 5 5
11 54 1
11 77 6
11 148 3
11 153 2
11 187 3
11 197 4
11 210 4
11 293 5
11 319 5
11 350 6
11 397 1
11 411 4
11 412 3
11 434 2
11 450 4
11 484 0
11 500 7
11 513 6
11 526 5
11 533 5
11 539 6
11 545 9
11 575 4
11 609 5
11 623 3
11 629 3
11 638 5
11 639 4
11 675 9
11 721 2
11 771 4
11 794 5
11 808 4
11 823 5
11 825 2
11 847 1
11 849 7
11 850 4
11 876 4
11 937 2
11 975 7
11 979 1
11 994 7
11 1023 4
11 1060 7
11 1139 6
11 1164 2
11 1182 5
11 1185 6
11 1207 7
11 1226 2
11 1229 7
11 1242 8
11 1263 6
11 1293 1
11 1315 8
11 1335 4
11 1373 6
11 1393 5
11 1422 3
11 1426 4
11 1458 6
11 1502 8
11 1622 5
11 1645 6
11 1668 6
11 1679 1
11 1706 1
11 1715 5
11 1735 0
11 1742 5
11 1761 6
11 1810 5
11 1822 6
11 1832 6
11 1894 6
11 1903 5
11 1906 5
11 1934 4
11 1966 6
11 1987 5
11 2074 5
11 2084 3
11 2104 9
11 2143 7
11 2152 2
11 2157 8
11 2177 4
11 2180 2
11 2185 3
11 2288 4
11 2316 0
11 2320 3
11 2326 3
11 2360 6
11 2366 9
11 2392 2
11 2440 4
11 2446 2
11 2453 6
11 2463 0
11 2479 3
11 2492 6
11 2499 5
11 2550 4
11 2602 7
11 2609 3
11 2616 8
11 2623 6
12 1 2
12 9 4
12 14 3
12 44 7
12 113 5
12 179 5
12 263 6
12 265 5
12 277 8
12 315 4
12 414 7
12 450 5
12 488 4
12 545 9
12 613 4
12 708 5
12 714 4
12 778 5
12 814 2
12 854 6
12 932 3
12 965 4
12 1015 7
12 1036 5
12 1045 7
12 1047 7
12 1079 6
12 1097 4
12 1150 8
12 1156 10
12 1195 4
12 1259 4
12 1352 5
12 1374 4
12 1382 4
12 1438 1
12 1461 4
12 1488 1
12 1513 6
12 1516 4
12 1518 1
12 1569 2
12 1570 4
12 1591 7
12 1634 2
12 1653 4
12 1673 7
12 1698 8
12 1705 3
12 1878 4
12 1884 3
12 1890 9
12 2103 3
12 2104 7
12 2195 4
12 2222 3
12 2226 5
12 2228 5
12 2247 4
12 2276 4
12 2297 8
12 2337 6
12 2353 6
12 2366 8
12 2454 2
12 2481 2
12 2508 2
12 2565 7
12 2611 7
12 2619 4
13 273 5
13 366 4
13 476 3
13 635 7
13 705 7
13 960 9
13 1290 0
13 1352 4
13 1489 1
13 1526 2
13 1636 0
13 1751 5
13 1903 6
13 2091 1
13 2318 10
13 2370 2
13 2373 1
13 2504 3
13 2533 5
13 2601 8
14 2 6
14 6 8
14 17 1
14 73 4
14 89 2
14 93 7
14 100 6
14 107 6
14 108 6
14 125 7
14 135 5
14 136 5
14 150 9
14 165 6
14 200 9
14 256 4
14 259 5
14 261 2
14 285 5
14 295 5
14 303 2
14 315 6
14 330 10
14 339 7
14 353 1
14 375 9
14 397 1
14 398 3
14 403 8
14 408 6
14 440 4
14 492 5
14 530 5
14 577 1
14 645 9
14 653 3
14 703 4
14 727 0
14 744 2
14 749 6
14 793 5
14 858 5
14 874 3
14 905 8
14 909 4
14 911 3
14 917 9
14 928 5
14 968 5
14 1074 3
14 1090 6
14 1122 9
14 1132 4
14 1135 4
14 1174 3
14 1181 10
14 1182 7
14 1231 5
14 1232 5
14 1234 5
14 1250 2
14 1263 8
14 1283 3
14 1295 7
14 1309 5
