Seed: 383772619
Researcher: 40
Papers: 720
Edges: 957
RDensity: None
minScore: 0
maxScore: 10
maxResearcherForPaper: None
maxPaperForResearcher: None
ToAssign: 100
0 30 6
0 168 8
0 179 10
0 249 6
0 363 4
0 366 4
0 442 6
0 542 9
0 591 6
0 620 4
1 19 9
1 33 9
1 53 6
1 64 5
1 128 2
1 157 4
1 175 7
1 253 3
1 285 2
1 365 10
1 407 8
1 412 3
1 431 0
1 446 10
1 464 3
1 487 5
1 497 6
1 522 5
1 532 5
1 567 3
1 569 5
1 574 7
1 580 8
1 676 6
1 688 1
2 17 5
2 49 7
2 94 5
2 111 3
2 145 4
2 170 3
2 221 1
2 240 5
2 259 6
2 269 1
2 327 7
2 347 5
2 364 9
2 518 3
2 582 1
2 593 4
2 708 5
3 0 2
3 12 6
3 62 6
3 65 7
3 73 4
3 77 5
3 113 5
3 146 3
3 154 5
3 205 5
3 219 7
3 238 5
3 266 2
3 279 6
3 285 1
3 301 4
3 305 0
3 306 3
3 341 3
3 384 3
3 398 7
3 401 2
3 428 1
3 443 4
3 483 2
3 486 5
3 493 0
3 515 4
3 524 2
3 547 10
3 563 2
3 582 3
3 597 4
3 662 4
3 699 3
3 701 0
4 9 3
4 11 4
4 23 7
4 26 4
4 35 7
4 59 5
4 104 1
4 116 5
4 152 6
4 197 6
4 214 3
4 250 6
4 261 6
4 294 4
4 308 2
4 318 4
4 331 6
4 344 6
4 348 4
4 356 3
4 412 3
4 432 3
4 460 6
4 469 4
4 472 6
4 481 7
4 486 3
4 505 3
4 561 6
4 577 6
4 581 7
4 585 7
4 605 5
4 617 3
4 621 7
5 122 2
5 262 4
5 361 4
5 403 5
5 424 4
5 452 6
5 480 3
5 581 8
5 633 5
5 646 7
5 665 4
5 684 4
5 689 2
5 704 8
6 15 8
6 28 3
6 44 6
6 137 5
6 143 5
6 241 6
6 255 6
6 338 5
6 381 4
6 387 4
6 418 2
6 509 2
6 548 4
6 659 3
6 705 5
6 716 4
7 3 1
7 5 1
7 24 3
7 28 3
7 42 6
7 61 0
7 63 6
7 69 5
7 105 4
7 115 8
7 127 6
7 133 6
7 135 5
7 136 4
7 189 10
7 241 4
7 254 9
7 257 4
7 288 3
7 316 4
7 318 5
7 358 2
7 368 5
7 381 4
7 436 4
7 470 6
7 510 4
7 526 0
7 548 3
7 558 3
7 605 4
7 637 6
7 645 5
7 656 6
7 673 4
7 688 2
8 9 3
8 12 4
8 71 9
8 87 2
8 118 7
8 148 7
8 160 6
8 183 7
8 220 5
8 223 4
8 268 4
8 278 7
8 368 3
8 370 7
8 396 4
8 405 5
