Seed: 1885919844
Researcher: 140
Papers: 2520
Edges: 9179
RDensity: None
minScore: 0
maxScore: 10
maxResearcherForPaper: None
maxPaperForResearcher: None
ToAssign: 350
0 7 2
0 12 8
0 19 2
0 35 5
0 41 6
0 86 5
0 122 9
0 132 4
0 136 4
0 146 6
0 154 5
0 158 7
0 168 4
0 187 5
0 223 9
0 233 6
0 283 6
0 318 3
0 321 5
0 346 7
0 433 4
0 436 4
0 447 6
0 471 4
0 480 6
0 488 7
0 504 3
0 538 9
0 579 5
0 587 5
0 598 9
0 681 7
0 701 9
0 714 10
0 718 7
0 755 4
0 760 5
0 787 5
0 793 2
0 830 2
0 875 6
0 882 2
0 933 6
0 1043 7
0 1111 6
0 1140 5
0 1154 7
0 1162 10
0 1183 8
0 1206 4
0 1219 3
0 1314 0
0 1347 4
0 1348 6
0 1352 3
0 1383 5
0 1400 5
0 1401 6
0 1422 8
0 1423 8
0 1430 4
0 1485 6
0 1509 7
0 1529 7
0 1557 4
0 1566 5
0 1570 2
0 1586 2
0 1600 5
0 1611 4
0 1616 3
0 1628 2
0 1659 8
0 1668 8
0 1685 2
0 1740 1
0 1768 5
0 1821 3
0 1835 3
0 1857 5
0 1897 4
0 1900 7
0 1972 9
0 1990 6
0 1995 4
0 2025 3
0 2055 8
0 2084 6
0 2098 3
0 2104 7
0 2161 4
0 2169 5
0 2188 3
0 2190 7
0 2216 1
0 2220 2
0 2222 5
0 2253 7
0 2260 6
0 2280 10
0 2281 6
0 2288 10
0 2313 0
0 2328 5
0 2339 6
0 2359 2
0 2363 6
0 2366 6
0 2408 6
0 2429 5
0 2435 4
0 2460 2
0 2461 5
0 2466 8
0 2484 8
0 2509 6
0 2518 6
1 1 3
1 78 4
1 92 3
1 103 6
1 105 8
1 112 6
1 157 6
1 189 4
1 246 5
1 259 4
1 263 7
1 305 4
1 309 4
1 364 3
1 384 6
1 397 8
1 401 3
1 429 3
1 436 6
1 451 9
1 522 5
1 671 9
1 705 8
1 707 7
1 709 8
1 713 6
1 766 8
1 777 8
1 792 7
1 835 4
1 849 4
1 864 2
1 868 3
1 880 4
1 918 6
1 972 9
1 975 8
1 1004 3
1 1027 2
1 1135 7
1 1140 5
1 1145 3
1 1186 6
1 1205 5
1 1209 4
1 1255 6
1 1258 6
1 1270 3
1 1333 9
1 1343 10
1 1364 6
1 1409 10
1 1411 6
1 1424 4
1 1428 6
1 1450 5
1 1458 4
1 1460 10
1 1470 8
1 1533 2
1 1621 5
1 1647 3
1 1686 5
1 1695 1
1 1708 6
1 1719 9
1 1747 5
1 1789 5
1 1804 4
1 1811 3
1 1844 4
1 1845 3
1 1906 7
1 1922 4
1 1952 5
1 1973 6
1 1978 4
1 1989 5
1 2014 4
1 2042 9
1 2076 3
1 2091 4
1 2181 6
1 2186 6
1 2205 7
1 2247 5
1 2266 7
1 2277 3
1 2299 7
1 2355 8
1 2356 2
1 2399 3
1 2416 2
1 2445 1
1 2446 7
1 2459 3
1 2463 6
1 2481 10
1 2510 5
2 108 0
2 112 5
2 176 4
2 230 1
2 237 10
2 238 3
2 239 10
2 254 5
2 311 8
2 320 5
2 339 7
2 443 3
2 473 6
2 481 5
2 522 6
2 545 4
2 562 6
2 588 7
2 646 4
2 820 5
2 854 4
2 881 4
2 894 6
2 949 6
2 1044 7
2 1085 8
2 1095 2
2 1127 1
2 1164 6
2 1182 4
2 1183 8
2 1214 5
2 1243 7
2 1249 3
2 1254 5
2 1277 8
2 1319 4
2 1353 6
2 1354 5
2 1358 7
2 1359 2
2 1367 5
2 1404 4
2 1482 2
2 1494 7
2 1502 9
2 1518 2
2 1553 9
2 1566 4
2 1602 7
2 1607 4
2 1675 7
2 1717 4
2 1753 2
2 1814 2
2 1842 3
2 1847 0
2 1909 6
2 1997 6
2 2011 4
2 2038 6
2 2047 3
2 2058 7
2 2059 6
2 2062 3
2 2064 6
2 2122 4
2 2124 6
2 2128 7
