Seed: 1117270905
Researcher: 100
Papers: 2200
Edges: 5834
RDensity: None
minScore: 0
maxScore: 10
maxResearcherForPaper: None
maxPaperForResearcher: None
ToAssign: 250
0 42 8
0 60 9
0 62 5
0 97 7
0 102 6
0 135 1
0 156 5
0 174 5
0 203 4
0 257 8
0 303 1
0 434 7
0 435 4
0 448 8
0 465 7
0 481 6
0 524 4
0 543 4
0 580 7
0 604 4
0 613 5
0 695 5
0 711 4
0 727 4
0 730 5
0 813 3
0 884 6
0 898 4
0 904 6
0 914 5
0 917 5
0 933 4
0 943 3
0 988 5
0 1017 3
0 1105 10
0 1114 6
0 1173 4
0 1181 5
0 1228 4
0 1252 7
0 1272 2
0 1291 6
0 1310 4
0 1352 2
0 1371 5
0 1375 7
0 1380 5
0 1430 3
0 1459 4
0 1484 3
0 1489 8
0 1533 4
0 1545 2
0 1559 6
0 1624 5
0 1642 8
0 1654 5
0 1676 8
0 1679 7
0 1682 5
0 1732 8
0 1776 6
0 1779 7
0 1846 7
0 1855 3
0 1857 6
0 1871 7
0 1874 8
0 1878 5
0 1947 4
0 1982 6
0 2031 6
0 2042 4
0 2058 3
0 2113 7
1 21 3
1 25 8
1 30 4
1 68 4
1 135 3
1 142 4
1 152 2
1 157 7
1 169 3
1 209 1
1 222 6
1 228 6
1 239 6
1 277 4
1 301 4
1 330 4
1 366 8
1 376 6
1 439 9
1 449 4
1 451 3
1 460 7
1 474 8
1 590 4
1 613 6
1 621 3
1 653 4
1 659 5
1 687 5
1 757 6
1 813 3
1 834 2
1 850 2
1 894 7
1 928 5
1 990 3
1 993 4
1 1002 5
1 1013 5
1 1075 6
1 1207 3
1 1225 3
1 1227 5
1 1236 7
1 1259 5
1 1282 2
1 1299 5
1 1302 3
1 1306 5
1 1361 6
1 1367 5
1 1370 5
1 1406 3
1 1415 7
1 1418 9
1 1423 2
1 1440 7
1 1465 5
1 1487 6
1 1500 1
1 1509 5
1 1548 3
1 1556 7
1 1589 7
1 1627 2
1 1661 3
1 1709 10
1 1731 3
1 1747 4
1 1774 4
1 1786 6
1 1788 8
1 1790 2
1 1826 6
1 1860 4
1 1874 8
1 1879 4
1 1907 5
1 1911 6
1 1963 7
1 1994 2
1 2006 8
1 2009 8
