Seed: 2821059521
Researcher: 80
Papers: 480
Edges: 1030
RDensity: None
minScore: 0
maxScore: 10
maxResearcherForPaper: None
maxPaperForResearcher: None
ToAssign: 200
0 19 2
0 23 6
0 29 4
0 32 3
0 84 7
0 124 4
0 134 6
0 157 8
0 166 5
0 198 5
0 218 3
0 219 1
0 221 2
0 231 3
0 266 5
0 267 5
0 269 6
0 320 4
0 419 6
0 433 4
1 13 3
1 148 6
1 209 7
1 373 7
1 430 6
2 2 8
2 20 5
2 23 4
2 33 6
2 38 5
2 130 5
2 142 6
2 166 5
2 174 4
2 176 5
2 225 2
2 237 2
2 239 5
2 280 4
2 323 8
2 380 7
2 386 4
2 402 6
2 410 4
3 34 6
3 53 4
3 95 7
3 133 4
3 155 6
3 206 10
3 262 8
3 272 4
3 309 4
3 326 4
3 336 3
3 347 4
3 355 5
3 376 7
3 380 7
3 415 1
3 420 5
3 422 5
3 437 5
3 472 2
4 96 1
4 194 8
4 199 5
4 341 7
4 365 5
4 375 5
4 387 9
4 437 4
4 461 5
5 6 4
5 77 4
5 120 6
5 150 2
5 282 5
5 292 6
5 293 1
5 297 1
5 321 4
5 327 2
5 403 0
5 471 5
5 479 0
6 34 7
6 78 5
6 287 5
6 315 5
6 356 8
6 401 2
6 466 6
7 2 7
7 4 2
7 23 5
7 41 7
7 70 3
7 96 3
7 107 3
7 114 8
7 172 8
7 190 2
7 239 5
7 280 2
7 285 4
7 320 4
7 326 5
7 339 4
7 351 6
7 377 6
7 410 5
7 429 3
7 434 6
7 457 5
7 464 3
8 140 7
8 208 7
8 257 3
8 468 5
9 134 4
9 172 8
9 195 5
9 210 3
9 217 2
9 221 3
9 246 2
9 261 5
9 308 7
9 324 1
9 361 8
9 366 7
9 383 9
9 468 4
10 27 6
10 52 1
10 165 7
10 205 5
10 221 3
10 301 6
10 398 5
10 428 9
10 436 5
11 277 4
11 302 6
12 57 10
12 95 8
12 97 5
12 177 7
12 259 2
12 261 3
12 281 3
12 345 4
12 378 4
12 432 3
12 478 7
13 172 8
13 179 7
13 180 5
13 253 2
13 260 3
13 272 4
13 321 5
13 333 5
13 377 8
13 408 3
13 450 3
13 453 0
14 21 7
14 28 1
14 71 3
14 128 5
14 145 4
14 151 5
14 202 5
14 204 5
14 248 8
14 260 3
14 283 4
14 315 5
14 316 7
14 319 6
14 336 3
14 369 2
14 379 3
14 382 3
14 402 5
14 433 5
14 470 6
15 17 2
15 30 4
15 47 2
15 55 3
15 72 3
15 127 5
15 239 6
15 263 9
15 304 9
15 317 5
15 331 5
15 335 6
15 479 0
16 49 5
16 80 2
16 167 7
16 193 4
16 317 4
16 400 2
16 439 6
17 13 2
17 68 10
17 122 4
17 168 6
17 175 3
17 179 7
17 204 4
17 230 6
17 255 2
17 264 4
17 323 6
17 353 5
17 368 5
17 460 4
17 467 5
17 468 6
18 63 8
18 103 9
18 128 4
18 159 6
18 197 4
18 199 5
18 200 5
18 258 3
18 333 4
18 342 5
18 345 4
18 355 5
18 360 3
18 373 7
18 402 7
18 461 4
19 0 7
19 98 6
19 108 2
19 113 5
19 220 4
19 273 5
19 299 4
19 324 3
19 331 6
19 338 5
19 379 2
19 392 9
