Seed: 3264958761
Researcher: 60
Papers: 1320
Edges: 2069
RDensity: None
minScore: 0
maxScore: 10
maxResearcherForPaper: None
maxPaperForResearcher: None
ToAssign: 150
0 35 6
0 77 4
0 92 0
0 109 5
0 124 0
0 157 5
0 193 4
0 375 5
0 419 3
0 434 3
0 589 8
0 623 7
0 782 8
0 842 5
0 855 8
0 862 2
0 925 2
0 954 5
0 964 6
0 1033 5
0 1083 3
0 1086 4
0 1108 4
0 1159 1
0 1216 5
0 1280 9
0 1313 7
1 37 4
1 147 10
1 588 3
1 590 2
1 727 5
1 770 3
1 774 3
1 1058 7
1 1094 7
1 1127 3
1 1134 0
1 1136 2
1 1252 8
2 134 8
2 269 4
2 272 2
2 302 5
2 543 8
2 704 0
2 792 7
2 977 6
2 1124 8
2 1248 5
2 1249 4
3 15 7
3 424 3
3 452 6
3 528 6
3 566 7
3 1061 9
3 1217 5
4 6 9
4 14 7
4 47 3
4 61 9
4 88 9
4 136 7
4 157 6
4 284 4
4 287 4
4 301 3
4 307 6
4 391 6
4 416 9
4 441 1
4 450 6
4 473 4
4 478 5
4 522 6
4 523 5
4 543 8
4 550 6
4 580 2
4 633 5
4 641 6
4 680 4
4 755 6
4 757 10
4 828 5
4 851 4
4 864 6
4 879 3
4 880 4
4 883 7
4 894 6
4 897 4
4 917 1
4 966 5
4 1009 3
4 1016 7
4 1026 5
4 1028 6
4 1031 4
4 1039 2
4 1045 4
4 1053 0
4 1058 6
4 1069 4
4 1108 4
4 1120 2
4 1160 5
4 1162 4
4 1187 1
4 1206 2
4 1209 7
4 1219 7
4 1276 4
4 1277 2
5 30 10
5 58 7
5 89 8
5 102 7
5 175 1
5 189 1
5 194 2
5 310 5
5 320 3
5 329 7
5 366 5
5 370 9
5 400 5
5 402 7
5 407 3
5 409 6
5 426 1
5 432 5
5 445 4
5 478 5
5 489 8
5 524 5
5 562 3
5 571 5
5 581 5
5 591 1
5 604 8
5 678 1
5 682 8
5 687 6
5 702 6
5 722 6
5 781 7
5 826 7
5 901 7
5 918 1
5 936 4
5 937 5
5 944 7
5 945 6
5 948 4
5 983 5
5 984 3
5 989 6
5 991 5
5 992 6
5 1038 3
5 1063 6
5 1069 2
5 1089 4
5 1121 2
5 1149 8
5 1210 4
5 1219 6
5 1274 8
5 1289 6
5 1309 3
6 25 6
6 26 2
6 40 5
6 107 3
6 182 2
6 191 5
6 197 2
6 208 6
6 255 2
6 261 2
6 303 1
6 353 5
6 365 4
6 417 4
6 455 6
6 466 4
6 472 3
6 484 1
6 502 9
6 532 3
6 539 7
6 541 3
6 552 8
6 570 5
6 572 4
6 597 6
6 619 7
6 638 4
6 663 5
6 682 8
6 720 8
6 730 9
6 738 3
6 763 5
6 783 5
6 789 5
6 791 9
6 843 5
6 874 2
6 891 4
6 910 6
6 930 7
6 953 7
6 968 7
6 1009 5
6 1016 7
6 1024 7
6 1031 4
6 1062 4
6 1063 4
6 1065 9
6 1070 5
6 1106 3
6 1133 8
6 1183 5
6 1202 3
6 1205 3
6 1250 7
6 1278 7
7 30 10
7 55 6
7 80 7
7 101 8
7 118 6
7 132 5
7 166 6
7 189 2
7 219 8
7 229 6
7 295 4
7 303 1
7 306 1
7 308 5
7 314 4
7 336 4
7 375 4
7 405 4
7 479 2
7 492 2
7 501 9
7 549 3
7 581 7
7 589 8
7 602 5
7 631 7
7 666 5
7 681 6
7 711 4
7 786 6
7 809 7
7 863 6
7 872 7
7 883 5
7 892 6
7 895 5
7 896 3
7 912 6
7 929 4
7 1040 3
7 1042 9
7 1044 2
7 1090 4
7 1098 3
7 1127 2
7 1135 8
7 1140 7
7 1170 4
7 1193 8
7 1217 5
7 1270 6
7 1273 6
7 1304 5
7 1311 9
8 7 4
8 27 5
8 36 4
8 67 7
8 75 8
8 76 4
8 85 9
8 88 9
8 102 6
8 115 3
8 140 5
8 155 0
8 168 6
8 226 3
8 231 6
8 245 6
8 262 5
8 263 3
8 279 7
8 294 6
8 321 0
8 374 5
8 423 5
8 469 7
8 478 6
8 571 5
8 622 5
8 691 4
8 734 8
8 737 5
8 781 7
8 806 5
8 820 7
8 861 5
